LOCAL AUTHORITY AREA,LOCAL AUTHORITY WARD,COALITION/PARTY/VOTE CATEGORY,CANDIDATE NAME,CANDIDATE SEX,CANDIDATE AGE,VOTES,STATUS,UNCONTESTED VICTORY
LOCAL AUTHORITY AREA OF KOTA TINGGI,JALAN BESAR WARD,TOTAL BALLOTS ISSUED,,,,260,,
LOCAL AUTHORITY AREA OF KOTA TINGGI,JALAN BESAR WARD,TOTAL ELECTORATE,,,,314,,
LOCAL AUTHORITY AREA OF KOTA TINGGI,JALAN BESAR WARD,TURNOUT (%),,,,82.8,,
LOCAL AUTHORITY AREA OF KOTA TINGGI,TEMBIOH WARD,ALLIANCE - MIC,KELU RAMU,,,115,WON,
LOCAL AUTHORITY AREA OF KOTA TINGGI,TEMBIOH WARD,SF,LIO AH PAU,,,75,LOST,
LOCAL AUTHORITY AREA OF KOTA TINGGI,TEMBIOH WARD,REJECTED BALLOT PAPERS,,,,2,,
LOCAL AUTHORITY AREA OF KOTA TINGGI,TEMBIOH WARD,TOTAL BALLOTS ISSUED,,,,192,,
LOCAL AUTHORITY AREA OF KOTA TINGGI,TEMBIOH WARD,TOTAL ELECTORATE,,,,233,,
LOCAL AUTHORITY AREA OF KOTA TINGGI,TEMBIOH WARD,TURNOUT (%),,,,87.6,,
LOCAL AUTHORITY AREA OF KOTA TINGGI,KOTA KECHIL TIMOR WARD,ALLIANCE - MCA,CHIA EE KOH,,,,WON,Y
LOCAL AUTHORITY AREA OF KOTA TINGGI,JALAN JOHORE,ALLIANCE - UMNO,AWANG BIN M. SHEIKH,MALE,,,WON,Y
LOCAL AUTHORITY AREA OF MERSING,JALAN ABDULLAH WARD,ALLIANCE - UMNO,MD. SALLEH BIN A. RAHMAN,MALE,,,WON,Y
LOCAL AUTHORITY AREA OF MERSING,SEBRANG KANAN WARD,ALLIANCE - UMNO,TALIB BIN KASSIM,MALE,,,WON,Y
LOCAL AUTHORITY AREA OF MERSING,KAMPONG TENGAH WARD,ALLIANCE - UMNO,S. ALI BIN ABDULLAH,MALE,,,WON,Y
LOCAL AUTHORITY AREA OF MERSING,BANDAR UTARA WARD,ALLIANCE - MCA,POH SWEE TOH,,,,WON,Y
LOCAL AUTHORITY AREA OF MERSING,SEBRANG KIRI WARD,ALLIANCE - UMNO,SULONG BIN TAIB,MALE,,,WON,Y
LOCAL AUTHORITY AREA OF MERSING,JALAN DATO TIMOR WARD,ALLIANCE - MCA,KAN MOK SENG,,,,WON,Y
LOCAL AUTHORITY AREA OF MERSING,JALAN JAMALUANG WARD,ALLIANCE - MCA,LEONG KENG HON,,,,WON,Y
LOCAL AUTHORITY AREA OF MERSING,KOLAM AYER WARD,ALLIANCE - MCA,"LEONG TENG HOO, DENNIS",MALE,,,WON,Y
LOCAL AUTHORITY AREA OF MERSING,JALAN ISMAIL WARD,ALLIANCE - UMNO,AZIZAH BTI. AHMAD,FEMALE,,,WON,Y
