LOCAL AUTHORITY AREA,LOCAL AUTHORITY WARD,COALITION/PARTY/VOTE CATEGORY,CANDIDATE NAME,CANDIDATE SEX,CANDIDATE AGE,VOTES,STATUS,UNCONTESTED VICTORY
SALAK SOUTH BAHRU LOCAL COUNCIL,SALAK TEMPATAN BUKIT WARD,SF,KU PEK WAH,,,411,WON,
SALAK SOUTH BAHRU LOCAL COUNCIL,SALAK TEMPATAN BUKIT WARD,ALLIANCE - MCA,WONG FATT,,,282,LOST,
SALAK SOUTH BAHRU LOCAL COUNCIL,SALAK TEMPATAN BUKIT WARD,ALLIANCE - MCA,CHONG CHOY,,,269,LOST,
SALAK SOUTH BAHRU LOCAL COUNCIL,SALAK TEMPATAN BUKIT WARD,SF,CHAM SIN LOI,,,402,WON,
SALAK SOUTH BAHRU LOCAL COUNCIL,SALAK TEMPATAN BUKIT WARD,ALLIANCE - MCA,WONG CHUP WOON,,,251,LOST,
SALAK SOUTH BAHRU LOCAL COUNCIL,SALAK TEMPATAN BUKIT WARD,REJECTED BALLOT PAPERS,,,,13,,
SALAK SOUTH BAHRU LOCAL COUNCIL,SALAK TEMPATAN BUKIT WARD,TOTAL BALLOTS ISSUED,,,,,,
SALAK SOUTH BAHRU LOCAL COUNCIL,SALAK TEMPATAN BUKIT WARD,TOTAL ELECTORATE,,,,911,,
SALAK SOUTH BAHRU LOCAL COUNCIL,SALAK TEMPATAN BUKIT WARD,TURNOUT (%),,,,77.1,,
SALAK SOUTH BAHRU LOCAL COUNCIL,SALAK TEMPATAN SUNGEI WARD,ALLIANCE - MCA,YIP KOW,,,254,LOST,
SALAK SOUTH BAHRU LOCAL COUNCIL,SALAK TEMPATAN SUNGEI WARD,ALLIANCE - MCA,NG SWE TOO,,,252,LOST,
SALAK SOUTH BAHRU LOCAL COUNCIL,SALAK TEMPATAN SUNGEI WARD,ALLIANCE - MCA,CHONG MING LEONG,,,252,LOST,
SALAK SOUTH BAHRU LOCAL COUNCIL,SALAK TEMPATAN SUNGEI WARD,SF,LEONG SAM LUM,,,467,WON,
SALAK SOUTH BAHRU LOCAL COUNCIL,SALAK TEMPATAN SUNGEI WARD,SF,CHONG KOK KOUNG,,,462,WON,
SALAK SOUTH BAHRU LOCAL COUNCIL,SALAK TEMPATAN SUNGEI WARD,SF,YAP YU SUN,,,456,WON,
SALAK SOUTH BAHRU LOCAL COUNCIL,SALAK TEMPATAN SUNGEI WARD,REJECTED BALLOT PAPERS,,,,4,,
SALAK SOUTH BAHRU LOCAL COUNCIL,SALAK TEMPATAN SUNGEI WARD,TOTAL BALLOTS ISSUED,,,,,,
SALAK SOUTH BAHRU LOCAL COUNCIL,SALAK TEMPATAN SUNGEI WARD,TOTAL ELECTORATE,,,,921,,
SALAK SOUTH BAHRU LOCAL COUNCIL,SALAK TEMPATAN SUNGEI WARD,TURNOUT (%),,,,79.6,,
SALAK SOUTH BAHRU LOCAL COUNCIL,SALAK TEMPATAN DALAM WARD,ALLIANCE - MCA,LEE LOONG FATT,,,296,LOST,
SALAK SOUTH BAHRU LOCAL COUNCIL,SALAK TEMPATAN DALAM WARD,SF,CHOO FATT,,,361,WON,
SALAK SOUTH BAHRU LOCAL COUNCIL,SALAK TEMPATAN DALAM WARD,ALLIANCE - MCA,WONG KON LIM,,,306,LOST,
SALAK SOUTH BAHRU LOCAL COUNCIL,SALAK TEMPATAN DALAM WARD,SF,WONG YOONG NGOR,,,356,WON,
SALAK SOUTH BAHRU LOCAL COUNCIL,SALAK TEMPATAN DALAM WARD,ALLIANCE - MCA,YONG KIAT FOO,,,304,LOST,
SALAK SOUTH BAHRU LOCAL COUNCIL,SALAK TEMPATAN DALAM WARD,SF,CHONG SOON NAM,,,346,WON,
SALAK SOUTH BAHRU LOCAL COUNCIL,SALAK TEMPATAN DALAM WARD,REJECTED BALLOT PAPERS,,,,23,,
SALAK SOUTH BAHRU LOCAL COUNCIL,SALAK TEMPATAN DALAM WARD,TOTAL BALLOTS ISSUED,,,,,,
SALAK SOUTH BAHRU LOCAL COUNCIL,SALAK TEMPATAN DALAM WARD,TOTAL ELECTORATE,,,,864,,
SALAK SOUTH BAHRU LOCAL COUNCIL,SALAK TEMPATAN DALAM WARD,TURNOUT (%),,,,80.6,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN PERTAMA WARD,SF,LOH ONN,,,65,LOST,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN PERTAMA WARD,INDEPENDENT,LEONG KAK CHOY,,,68,LOST,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN PERTAMA WARD,ALLIANCE - MCA,CHEAH THAM SENG,,,70,WON,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN PERTAMA WARD,REJECTED BALLOT PAPERS,,,,1,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN PERTAMA WARD,TOTAL BALLOTS ISSUED,,,,204,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN PERTAMA WARD,TOTAL ELECTORATE,,,,302,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN PERTAMA WARD,TURNOUT (%),,,,67.8,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KEDUA WARD,ALLIANCE - MCA,YAP CHIN SANG,,,109,LOST,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KEDUA WARD,INDEPENDENT,LOW CHING KAI,,,174,WON,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KEDUA WARD,REJECTED BALLOT PAPERS,,,,7,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KEDUA WARD,TOTAL BALLOTS ISSUED,,,,290,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KEDUA WARD,TOTAL ELECTORATE,,,,411,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KEDUA WARD,TURNOUT (%),,,,70.5,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KETIGA WARD,INDEPENDENT,TAN KOCK SOON,,,150,WON,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KETIGA WARD,ALLIANCE - MCA,YAP CHENG YING,,,111,LOST,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KETIGA WARD,REJECTED BALLOT PAPERS,,,,8,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KETIGA WARD,TOTAL BALLOTS ISSUED,,,,269,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KETIGA WARD,TOTAL ELECTORATE,,,,364,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KETIGA WARD,TURNOUT (%),,,,73.9,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KEAMPAT WARD,ALLIANCE - MCA,LIM SWEE HONG,,,124,WON,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KEAMPAT WARD,INDEPENDENT,SIEW KOON SWEE,,,106,LOST,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KEAMPAT WARD,REJECTED BALLOT PAPERS,,,,5,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KEAMPAT WARD,TOTAL BALLOTS ISSUED,,,,235,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KEAMPAT WARD,TOTAL ELECTORATE,,,,303,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KEAMPAT WARD,TURNOUT (%),,,,77.5,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KELIMA WARD,INDEPENDENT,LIEW SZE LIN,,,81,LOST,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KELIMA WARD,ALLIANCE - MCA,CHAN SOO,,,101,WON,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KELIMA WARD,SF,YAW SZE LEONG,,,62,LOST,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KELIMA WARD,REJECTED BALLOT PAPERS,,,,7,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KELIMA WARD,TOTAL BALLOTS ISSUED,,,,251,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KELIMA WARD,TOTAL ELECTORATE,,,,336,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KELIMA WARD,TURNOUT (%),,,,74.7,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KEENAM WARD,INDEPENDENT,YAP KIM SWEE,,,30,LOST DEPOSIT,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KEENAM WARD,ALLIANCE - MCA,KOK LEE HIN,,,69,LOST,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KEENAM WARD,PPP,CHIN KON CHEONG,,,131,WON,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KEENAM WARD,SF,CHONG THAN SIONG,,,81,LOST,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KEENAM WARD,REJECTED BALLOT PAPERS,,,,6,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KEENAM WARD,TOTAL BALLOTS ISSUED,,,,317,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KEENAM WARD,TOTAL ELECTORATE,,,,430,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KEENAM WARD,TURNOUT (%),,,,73.7,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KETUJOH WARD,SF,LEE KAM KAT,,,86,LOST,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KETUJOH WARD,ALLIANCE - MCA,LEE KIM JOON,,,131,WON,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KETUJOH WARD,REJECTED BALLOT PAPERS,,,,9,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KETUJOH WARD,TOTAL BALLOTS ISSUED,,,,226,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KETUJOH WARD,TOTAL ELECTORATE,,,,317,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KETUJOH WARD,TURNOUT (%),,,,71.3,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KELAPAN WARD,PPP,CHEONG SEONG HONG,,,76,WON,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KELAPAN WARD,SF,CHONG KIM FONG,,,64,LOST,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KELAPAN WARD,ALLIANCE - MCA,TOW KOON MEOW,,,54,LOST,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KELAPAN WARD,REJECTED BALLOT PAPERS,,,,7,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KELAPAN WARD,TOTAL BALLOTS ISSUED,,,,201,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KELAPAN WARD,TOTAL ELECTORATE,,,,294,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KELAPAN WARD,TURNOUT (%),,,,68.3,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KESEMBILAN WARD,ALLIANCE - MCA,LEE NYAT HENG,,,56,LOST,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KESEMBILAN WARD,SF,LIEW KWEE LIM,,,101,WON,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KESEMBILAN WARD,PPP,LIEW SIEW CHIN,,,69,LOST,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KESEMBILAN WARD,REJECTED BALLOT PAPERS,,,,2,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KESEMBILAN WARD,TOTAL BALLOTS ISSUED,,,,228,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KESEMBILAN WARD,TOTAL ELECTORATE,,,,283,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KESEMBILAN WARD,TURNOUT (%),,,,80.5,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KESEPULOH WARD,SF,ONG YOKE KEE,,,87,LOST,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KESEPULOH WARD,PPP,CHAN TUCK,,,105,WON,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KESEPULOH WARD,ALLIANCE - MCA,LIM THEA BOON,,,39,LOST,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KESEPULOH WARD,REJECTED BALLOT PAPERS,,,,5,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KESEPULOH WARD,TOTAL BALLOTS ISSUED,,,,236,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KESEPULOH WARD,TOTAL ELECTORATE,,,,374,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KESEPULOH WARD,TURNOUT (%),,,,63.1,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KESEBELAS WARD,SF,NG CHEOK CHEW,,,111,LOST,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KESEBELAS WARD,ALLIANCE - MCA,SOON KON FAH,,,85,LOST,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KESEBELAS WARD,PPP,YONG JAN MEEN,,,122,WON,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KESEBELAS WARD,REJECTED BALLOT PAPERS,,,,6,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KESEBELAS WARD,TOTAL BALLOTS ISSUED,,,,324,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KESEBELAS WARD,TOTAL ELECTORATE,,,,435,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KESEBELAS WARD,TURNOUT (%),,,,74.4,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KEDUABELAS WARD,SF,WONG WENG KUANG,,,80,LOST,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KEDUABELAS WARD,PPP,YAP CHEN,,,82,LOST,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KEDUABELAS WARD,ALLIANCE - MCA,LEE HEN VOON,,,110,WON,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KEDUABELAS WARD,REJECTED BALLOT PAPERS,,,,5,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KEDUABELAS WARD,TOTAL BALLOTS ISSUED,,,,277,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KEDUABELAS WARD,TOTAL ELECTORATE,,,,362,,
AMPANG LOCAL COUNCIL,AMPANG TEMPATAN KEDUABELAS WARD,TURNOUT (%),,,,76.5,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN PERTAMA WARD,ALLIANCE - MCA,YOONG MOOK CHING,,,139,WON,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN PERTAMA WARD,SF,SIEW KIN YIN,,,115,LOST,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN PERTAMA WARD,REJECTED BALLOT PAPERS,,,,4,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN PERTAMA WARD,TOTAL BALLOTS ISSUED,,,,258,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN PERTAMA WARD,TOTAL ELECTORATE,,,,418,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN PERTAMA WARD,TURNOUT (%),,,,61.7,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KEDUA WARD,SF,YON KIM TAI,,,163,WON,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KEDUA WARD,ALLIANCE - MCA,WAN YUET CHAN,,,90,LOST,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KEDUA WARD,REJECTED BALLOT PAPERS,,,,1,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KEDUA WARD,TOTAL BALLOTS ISSUED,,,,254,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KEDUA WARD,TOTAL ELECTORATE,,,,374,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KEDUA WARD,TURNOUT (%),,,,67.9,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KETIGA WARD,ALLIANCE - MCA,THEO KHIM MING,,,146,WON,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KETIGA WARD,SF,CHAN SWEE,,,110,LOST,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KETIGA WARD,REJECTED BALLOT PAPERS,,,,0,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KETIGA WARD,TOTAL BALLOTS ISSUED,,,,256,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KETIGA WARD,TOTAL ELECTORATE,,,,350,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KETIGA WARD,TURNOUT (%),,,,73.1,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KEAMPAT WARD,SF,KOO YIN YAU,,,91,WON,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KEAMPAT WARD,ALLIANCE - MCA,VOO LIM,,,49,LOST,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KEAMPAT WARD,REJECTED BALLOT PAPERS,,,,1,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KEAMPAT WARD,TOTAL BALLOTS ISSUED,,,,141,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KEAMPAT WARD,TOTAL ELECTORATE,,,,209,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KEAMPAT WARD,TURNOUT (%),,,,62.6,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KELIMA WARD,ALLIANCE - MCA,YAP CHEE YOKE,,,83,LOST,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KELIMA WARD,SF,KWEE YAN,,,207,WON,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KELIMA WARD,REJECTED BALLOT PAPERS,,,,4,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KELIMA WARD,TOTAL BALLOTS ISSUED,,,,294,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KELIMA WARD,TOTAL ELECTORATE,,,,412,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KELIMA WARD,TURNOUT (%),,,,72.3,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KEENAM WARD,ALLIANCE - MCA,YOONG KAN,,,90,LOST,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KEENAM WARD,SF,CHIN KWEE,,,159,WON,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KEENAM WARD,REJECTED BALLOT PAPERS,,,,2,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KEENAM WARD,TOTAL BALLOTS ISSUED,,,,251,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KEENAM WARD,TOTAL ELECTORATE,,,,396,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KEENAM WARD,TURNOUT (%),,,,63.4,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KETUJOH WARD,ALLIANCE - MCA,TEH KEE,,,81,LOST,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KETUJOH WARD,SF,HON LIP SHIN,,,189,WON,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KETUJOH WARD,REJECTED BALLOT PAPERS,,,,2,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KETUJOH WARD,TOTAL BALLOTS ISSUED,,,,272,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KETUJOH WARD,TOTAL ELECTORATE,,,,400,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KETUJOH WARD,TURNOUT (%),,,,68,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KELAPAN WARD,ALLIANCE - MCA,LOOI LOY FATT,,,83,LOST,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KELAPAN WARD,SF,CHIN KEK KUM,,,163,WON,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KELAPAN WARD,REJECTED BALLOT PAPERS,,,,2,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KELAPAN WARD,TOTAL BALLOTS ISSUED,,,,248,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KELAPAN WARD,TOTAL ELECTORATE,,,,363,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KELAPAN WARD,TURNOUT (%),,,,68.3,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KESEMBILAN WARD,ALLIANCE - MCA,CHOW PAK FAH,,,100,LOST,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KESEMBILAN WARD,SF,YIP PHOOI,,,160,WON,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KESEMBILAN WARD,REJECTED BALLOT PAPERS,,,,1,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KESEMBILAN WARD,TOTAL BALLOTS ISSUED,,,,261,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KESEMBILAN WARD,TOTAL ELECTORATE,,,,358,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KESEMBILAN WARD,TURNOUT (%),,,,72.9,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KESEPULOH WARD,ALLIANCE - MCA,YAP CHOY FOOK,,,83,WON,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KESEPULOH WARD,SF,FONG SEONG,,,58,LOST,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KESEPULOH WARD,REJECTED BALLOT PAPERS,,,,1,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KESEPULOH WARD,TOTAL BALLOTS ISSUED,,,,142,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KESEPULOH WARD,TOTAL ELECTORATE,,,,264,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KESEPULOH WARD,TURNOUT (%),,,,53.7,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KESEBELAS WARD,ALLIANCE - MCA,WONG KUP YOO,,,62,LOST,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KESEBELAS WARD,SF,LAW AH NGAN,,,160,WON,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KESEBELAS WARD,REJECTED BALLOT PAPERS,,,,2,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KESEBELAS WARD,TOTAL BALLOTS ISSUED,,,,224,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KESEBELAS WARD,TOTAL ELECTORATE,,,,318,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KESEBELAS WARD,TURNOUT (%),,,,70.4,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KEDUABELAS WARD,ALLIANCE - MCA,VOON FAH,,,43,LOST,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KEDUABELAS WARD,SF,LIN TAN YING,,,122,WON,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KEDUABELAS WARD,REJECTED BALLOT PAPERS,,,,0,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KEDUABELAS WARD,TOTAL BALLOTS ISSUED,,,,165,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KEDUABELAS WARD,TOTAL ELECTORATE,,,,259,,
SERDANG BAHRU LOCAL COUNCIL,SERDANG BAHRU TEMPATAN KEDUABELAS WARD,TURNOUT (%),,,,63.7,,
18TH MILE ULU LANGAT LOCAL COUNCIL,PEKAN LUI WARD,ALLIANCE - MCA,LEE THIH KAI,,,,WON,Y
18TH MILE ULU LANGAT LOCAL COUNCIL,PEKAN LUI WARD,ALLIANCE - MCA,TAN KAI SEE,,,,WON,Y
18TH MILE ULU LANGAT LOCAL COUNCIL,PEKAN LUI WARD,ALLIANCE - MCA,LIM HONG LIM,,,,WON,Y
18TH MILE ULU LANGAT LOCAL COUNCIL,KAKI BUKIT WARD,ALLIANCE - MCA,OON KIAT KING,,,,WON,Y
18TH MILE ULU LANGAT LOCAL COUNCIL,KAKI BUKIT WARD,ALLIANCE - MCA,LEE BOON CHAW,,,,WON,Y
18TH MILE ULU LANGAT LOCAL COUNCIL,KAKI BUKIT WARD,ALLIANCE - MCA,TAN CHONG HOCK,,,,WON,Y
18TH MILE ULU LANGAT LOCAL COUNCIL,TEBING WARD,ALLIANCE - UMNO,ZAINUDDIN BIN R. BAGINDA,MALE,,,WON,Y
18TH MILE ULU LANGAT LOCAL COUNCIL,TEBING WARD,ALLIANCE - UMNO,HJ. KADIR BIN HJ. OTHMAN,MALE,,,WON,Y
18TH MILE ULU LANGAT LOCAL COUNCIL,TEBING WARD,ALLIANCE - UMNO,LANG KAT BIN MOHD. MOOR,MALE,,,WON,Y
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG PINDAH WARD,ALLIANCE - MCA,CHOO YOON KHIEW,,,61,LOST,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG PINDAH WARD,SF,YAP PIANG,,,104,WON,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG PINDAH WARD,SF,GO HAN KIM,,,101,WON,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG PINDAH WARD,SF,YUN SIOW LUN,,,99,WON,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG PINDAH WARD,ALLIANCE - MCA,CHAN AH CHOO,,,58,LOST,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG PINDAH WARD,ALLIANCE - MCA,GIAN PONG CHON,,,58,LOST,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG PINDAH WARD,REJECTED BALLOT PAPERS,,,,9,,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG PINDAH WARD,TOTAL BALLOTS ISSUED,,,,,,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG PINDAH WARD,TOTAL ELECTORATE,,,,212,,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG PINDAH WARD,TURNOUT (%),,,,80.6,,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG BATU SEMBILAN BAHRU WARD,ALLIANCE - MCA,LIM KON LIAN,,,119,WON,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG BATU SEMBILAN BAHRU WARD,ALLIANCE - MCA,KUAN SIAN,,,120,WON,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG BATU SEMBILAN BAHRU WARD,SF,LIM FATT,,,92,LOST,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG BATU SEMBILAN BAHRU WARD,ALLIANCE - MCA,MUKE HIN,,,119,WON,
