LOCAL AUTHORITY AREA,LOCAL AUTHORITY WARD,COALITION/PARTY/VOTE CATEGORY,CANDIDATE NAME,CANDIDATE SEX,CANDIDATE AGE,VOTES,STATUS,UNCONTESTED VICTORY
AYER TAWAR LOCAL COUNCIL,AYER TAWAR BAHRU WARD,ALLIANCE - MCA,HONG WAH BENG,,,381,LOST,
AYER TAWAR LOCAL COUNCIL,AYER TAWAR BAHRU WARD,ALLIANCE - MCA,DIA KONG ANG,,,448,WON,
AYER TAWAR LOCAL COUNCIL,AYER TAWAR BAHRU WARD,PPP,TANG BEE SENG,,,496,WON,
AYER TAWAR LOCAL COUNCIL,AYER TAWAR BAHRU WARD,PPP,CHENG WOOI HUA,,,439,LOST,
AYER TAWAR LOCAL COUNCIL,AYER TAWAR BAHRU WARD,REJECTED BALLOT PAPERS,,,,37,,
AYER TAWAR LOCAL COUNCIL,AYER TAWAR BAHRU WARD,TOTAL BALLOTS ISSUED,,,,,,
AYER TAWAR LOCAL COUNCIL,AYER TAWAR BAHRU WARD,TOTAL ELECTORATE,,,,1232,,
AYER TAWAR LOCAL COUNCIL,AYER TAWAR BAHRU WARD,TURNOUT (%),,,,79.7,,
KAMPONG KOH LOCAL COUNCIL,KAMPONG KOH UTARA WARD,PPP,LEE SO MOOI,,,280,LOST,
KAMPONG KOH LOCAL COUNCIL,KAMPONG KOH UTARA WARD,PPP,SU LIANG YU,,,304,LOST,
KAMPONG KOH LOCAL COUNCIL,KAMPONG KOH UTARA WARD,PPP,SIAH IK KAW,,,309,LOST,
KAMPONG KOH LOCAL COUNCIL,KAMPONG KOH UTARA WARD,ALLIANCE - MCA,EK TING ONG,,,328,WON,
KAMPONG KOH LOCAL COUNCIL,KAMPONG KOH UTARA WARD,ALLIANCE - MCA,WONG TING SENG,,,369,WON,
KAMPONG KOH LOCAL COUNCIL,KAMPONG KOH UTARA WARD,PPP,NGA GUAK PAI,,,315,WON,
KAMPONG KOH LOCAL COUNCIL,KAMPONG KOH UTARA WARD,ALLIANCE - MCA,LING SIU PI,,,363,WON,
KAMPONG KOH LOCAL COUNCIL,KAMPONG KOH UTARA WARD,PPP,CHEONG HONG SIEW,,,269,LOST,
KAMPONG KOH LOCAL COUNCIL,KAMPONG KOH UTARA WARD,ALLIANCE - MCA,LING LIK IU,,,311,LOST,
KAMPONG KOH LOCAL COUNCIL,KAMPONG KOH UTARA WARD,ALLIANCE - MCA,LIEW TEOW KOOI,,,321,WON,
KAMPONG KOH LOCAL COUNCIL,KAMPONG KOH UTARA WARD,REJECTED BALLOT PAPERS,,,,41,,
KAMPONG KOH LOCAL COUNCIL,KAMPONG KOH UTARA WARD,TOTAL BALLOTS ISSUED,,,,,,
KAMPONG KOH LOCAL COUNCIL,KAMPONG KOH UTARA WARD,TOTAL ELECTORATE,,,,826,,
KAMPONG KOH LOCAL COUNCIL,KAMPONG KOH UTARA WARD,TURNOUT (%),,,,78.5,,
KAMPONG KOH LOCAL COUNCIL,KAMPONG KOH SELATAN WARD,ALLIANCE - MCA,YONG KWONG KU,,,230,LOST,
KAMPONG KOH LOCAL COUNCIL,KAMPONG KOH SELATAN WARD,ALLIANCE - MCA,NGEH ING SING,,,232,LOST,
KAMPONG KOH LOCAL COUNCIL,KAMPONG KOH SELATAN WARD,ALLIANCE - MCA,YONG CHOO DIEW,,,217,LOST,
KAMPONG KOH LOCAL COUNCIL,KAMPONG KOH SELATAN WARD,PPP,DING KONG LING,,,557,WON,
KAMPONG KOH LOCAL COUNCIL,KAMPONG KOH SELATAN WARD,PPP,SU TUAN KEOW,,,530,WON,
KAMPONG KOH LOCAL COUNCIL,KAMPONG KOH SELATAN WARD,ALLIANCE - MCA,LING SIEW LEONG,,,235,LOST,
KAMPONG KOH LOCAL COUNCIL,KAMPONG KOH SELATAN WARD,PPP,HU AH PEE,,,519,WON,
KAMPONG KOH LOCAL COUNCIL,KAMPONG KOH SELATAN WARD,PPP,CHENG NGIE CHOO,,,514,WON,
KAMPONG KOH LOCAL COUNCIL,KAMPONG KOH SELATAN WARD,ALLIANCE - MCA,ONG AH WAH,,,225,LOST,
KAMPONG KOH LOCAL COUNCIL,KAMPONG KOH SELATAN WARD,PPP,KU SIEW CHIO,,,494,WON,
KAMPONG KOH LOCAL COUNCIL,KAMPONG KOH SELATAN WARD,REJECTED BALLOT PAPERS,,,,66,,
KAMPONG KOH LOCAL COUNCIL,KAMPONG KOH SELATAN WARD,TOTAL BALLOTS ISSUED,,,,,,
KAMPONG KOH LOCAL COUNCIL,KAMPONG KOH SELATAN WARD,TOTAL ELECTORATE,,,,1023,,
KAMPONG KOH LOCAL COUNCIL,KAMPONG KOH SELATAN WARD,TURNOUT (%),,,,81.7,,
CHENDERIANG LOCAL COUNCIL,PEKAN CHENDERIANG WARD,PPP,CHONG CHIN KONG,,,128,LOST,
CHENDERIANG LOCAL COUNCIL,PEKAN CHENDERIANG WARD,PPP,S. RAMASWAMY,MALE,,106,LOST,
CHENDERIANG LOCAL COUNCIL,PEKAN CHENDERIANG WARD,INDEPENDENT,WAN KONG YONG,,,103,LOST,
CHENDERIANG LOCAL COUNCIL,PEKAN CHENDERIANG WARD,ALLIANCE - MCA,LAU YEW NAM,,,216,WON,
CHENDERIANG LOCAL COUNCIL,PEKAN CHENDERIANG WARD,ALLIANCE - MCA,LEONG AH HONG,,,214,WON,
CHENDERIANG LOCAL COUNCIL,PEKAN CHENDERIANG WARD,ALLIANCE - MCA,LOW POI KIN,,,198,WON,
CHENDERIANG LOCAL COUNCIL,PEKAN CHENDERIANG WARD,REJECTED BALLOT PAPERS,,,,3,,
CHENDERIANG LOCAL COUNCIL,PEKAN CHENDERIANG WARD,TOTAL BALLOTS ISSUED,,,,,,
CHENDERIANG LOCAL COUNCIL,PEKAN CHENDERIANG WARD,TOTAL ELECTORATE,,,,392,,
CHENDERIANG LOCAL COUNCIL,PEKAN CHENDERIANG WARD,TURNOUT (%),,,,85.7,,
CHENDERIANG LOCAL COUNCIL,JALAN JABUS WARD,PPP,WONG KAM SOO,,,188,WON,
CHENDERIANG LOCAL COUNCIL,JALAN JABUS WARD,PPP,CHAN CHEONG YAN,,,191,WON,
CHENDERIANG LOCAL COUNCIL,JALAN JABUS WARD,INDEPENDENT,LAW KAM,,,194,WON,
CHENDERIANG LOCAL COUNCIL,JALAN JABUS WARD,ALLIANCE - MCA,LIEW KONG,,,162,LOST,
CHENDERIANG LOCAL COUNCIL,JALAN JABUS WARD,ALLIANCE - MCA,LAU KWOK KWONG,,,156,LOST,
CHENDERIANG LOCAL COUNCIL,JALAN JABUS WARD,ALLIANCE - MCA,LOW KAI SOO,,,153,LOST,
CHENDERIANG LOCAL COUNCIL,JALAN JABUS WARD,REJECTED BALLOT PAPERS,,,,3,,
CHENDERIANG LOCAL COUNCIL,JALAN JABUS WARD,TOTAL BALLOTS ISSUED,,,,,,
CHENDERIANG LOCAL COUNCIL,JALAN JABUS WARD,TOTAL ELECTORATE,,,,340,,
CHENDERIANG LOCAL COUNCIL,JALAN JABUS WARD,TURNOUT (%),,,,86.4,,
CHENDERIANG LOCAL COUNCIL,SUNGEI CHENDERIANG WARD,PPP,LOH FOO TAK @ LOH HOR TEIK,,,163,WON,
CHENDERIANG LOCAL COUNCIL,SUNGEI CHENDERIANG WARD,PPP,LAM WOON SUAN,,,161,WON,
CHENDERIANG LOCAL COUNCIL,SUNGEI CHENDERIANG WARD,PPP,CHEN HONG,,,163,WON,
CHENDERIANG LOCAL COUNCIL,SUNGEI CHENDERIANG WARD,ALLIANCE - MCA,LEE KAM KONG,,,152,LOST,
CHENDERIANG LOCAL COUNCIL,SUNGEI CHENDERIANG WARD,ALLIANCE - MCA,LEONG KAM WENG,,,148,LOST,
CHENDERIANG LOCAL COUNCIL,SUNGEI CHENDERIANG WARD,ALLIANCE - MIC,KALIMUTHU S/O VELLASAMY,MALE,,145,LOST,
CHENDERIANG LOCAL COUNCIL,SUNGEI CHENDERIANG WARD,REJECTED BALLOT PAPERS,,,,4,,
CHENDERIANG LOCAL COUNCIL,SUNGEI CHENDERIANG WARD,TOTAL BALLOTS ISSUED,,,,,,
CHENDERIANG LOCAL COUNCIL,SUNGEI CHENDERIANG WARD,TOTAL ELECTORATE,,,,367,,
CHENDERIANG LOCAL COUNCIL,SUNGEI CHENDERIANG WARD,TURNOUT (%),,,,86.6,,
CHENDERIANG LOCAL COUNCIL,JALAN TEMOH WARD,ALLIANCE - MCA,WAN MUN FATT,,,187,WON,
CHENDERIANG LOCAL COUNCIL,JALAN TEMOH WARD,ALLIANCE - MCA,NG SENG YIN @ NG SENG,,,183,WON,
CHENDERIANG LOCAL COUNCIL,JALAN TEMOH WARD,ALLIANCE - MCA,LEE ONN @ LEE CHEE ONN,,,188,WON,
CHENDERIANG LOCAL COUNCIL,JALAN TEMOH WARD,PPP,CHAN SANG KHONG @ CHIN SANG KHONG,,,107,LOST,
CHENDERIANG LOCAL COUNCIL,JALAN TEMOH WARD,PPP,KOK SEONG,,,105,LOST,
CHENDERIANG LOCAL COUNCIL,JALAN TEMOH WARD,PPP,T. JOGINDAR SINGH,MALE,,104,LOST,
CHENDERIANG LOCAL COUNCIL,JALAN TEMOH WARD,REJECTED BALLOT PAPERS,,,,2,,
CHENDERIANG LOCAL COUNCIL,JALAN TEMOH WARD,TOTAL BALLOTS ISSUED,,,,,,
CHENDERIANG LOCAL COUNCIL,JALAN TEMOH WARD,TOTAL ELECTORATE,,,,340,,
CHENDERIANG LOCAL COUNCIL,JALAN TEMOH WARD,TURNOUT (%),,,,87.6,,
BIDOR STATION LOCAL COUNCIL,BIDOR STATION UTARA WARD,ALLIANCE - MCA,CHIN YEE KIM,,,73,WON,
BIDOR STATION LOCAL COUNCIL,BIDOR STATION UTARA WARD,ALLIANCE - MCA,KE LEONG FOR,,,69,LOST,
BIDOR STATION LOCAL COUNCIL,BIDOR STATION UTARA WARD,PPP,CHAI YEE WOH,,,105,WON,
BIDOR STATION LOCAL COUNCIL,BIDOR STATION UTARA WARD,ALLIANCE - MCA,WONG KOO,,,71,WON,
BIDOR STATION LOCAL COUNCIL,BIDOR STATION UTARA WARD,ALLIANCE - MCA,LIEW YEW,,,67,LOST,
BIDOR STATION LOCAL COUNCIL,BIDOR STATION UTARA WARD,PPP,NG THAM SANG,,,78,WON,
BIDOR STATION LOCAL COUNCIL,BIDOR STATION UTARA WARD,REJECTED BALLOT PAPERS,,,,5,,
BIDOR STATION LOCAL COUNCIL,BIDOR STATION UTARA WARD,TOTAL BALLOTS ISSUED,,,,,,
BIDOR STATION LOCAL COUNCIL,BIDOR STATION UTARA WARD,TOTAL ELECTORATE,,,,196,,
BIDOR STATION LOCAL COUNCIL,BIDOR STATION UTARA WARD,TURNOUT (%),,,,90.8,,
BIDOR STATION LOCAL COUNCIL,BIDOR STATION SELATAN WARD,PPP,YEE KWOON KEONG,,,82,WON,
BIDOR STATION LOCAL COUNCIL,BIDOR STATION SELATAN WARD,ALLIANCE - MCA,FOO YONG HONG,,,68,LOST,
BIDOR STATION LOCAL COUNCIL,BIDOR STATION SELATAN WARD,PPP,CHONG LIM,,,88,WON,
BIDOR STATION LOCAL COUNCIL,BIDOR STATION SELATAN WARD,ALLIANCE - MCA,TAN KOOI FOOK,,,71,WON,
BIDOR STATION LOCAL COUNCIL,BIDOR STATION SELATAN WARD,INDEPENDENT,KEOK TEIK SENG,,,82,WON,
BIDOR STATION LOCAL COUNCIL,BIDOR STATION SELATAN WARD,ALLIANCE - MCA,CHOO WAI,,,55,LOST,
BIDOR STATION LOCAL COUNCIL,BIDOR STATION SELATAN WARD,ALLIANCE - MCA,CHOO SOON,,,49,LOST,
BIDOR STATION LOCAL COUNCIL,BIDOR STATION SELATAN WARD,REJECTED BALLOT PAPERS,,,,5,,
BIDOR STATION LOCAL COUNCIL,BIDOR STATION SELATAN WARD,TOTAL BALLOTS ISSUED,,,,,,
BIDOR STATION LOCAL COUNCIL,BIDOR STATION SELATAN WARD,TOTAL ELECTORATE,,,,195,,
BIDOR STATION LOCAL COUNCIL,BIDOR STATION SELATAN WARD,TURNOUT (%),,,,87.2,,
TAPAH ROAD LOCAL COUNCIL,TAPAH ROAD BARAT WARD,ALLIANCE - UMNO,TAMBI BIN ZAINAL,MALE,,100,WON,
TAPAH ROAD LOCAL COUNCIL,TAPAH ROAD BARAT WARD,ALLIANCE - MCA,KONG WAH KAM,,,94,WON,
TAPAH ROAD LOCAL COUNCIL,TAPAH ROAD BARAT WARD,ALLIANCE - MIC,KANNAN S/O NADASON,MALE,,93,WON,
TAPAH ROAD LOCAL COUNCIL,TAPAH ROAD BARAT WARD,PPP,NG WAH,,,56,LOST,
TAPAH ROAD LOCAL COUNCIL,TAPAH ROAD BARAT WARD,PPP,ISMAIL BIN SULAIMAN,MALE,,55,LOST,
TAPAH ROAD LOCAL COUNCIL,TAPAH ROAD BARAT WARD,PPP,CHAN KWAN POOI,,,50,LOST,
TAPAH ROAD LOCAL COUNCIL,TAPAH ROAD BARAT WARD,REJECTED BALLOT PAPERS,,,,9,,
TAPAH ROAD LOCAL COUNCIL,TAPAH ROAD BARAT WARD,TOTAL BALLOTS ISSUED,,,,,,
TAPAH ROAD LOCAL COUNCIL,TAPAH ROAD BARAT WARD,TOTAL ELECTORATE,,,,219,,
TAPAH ROAD LOCAL COUNCIL,TAPAH ROAD BARAT WARD,TURNOUT (%),,,,73.1,,
TAPAH ROAD LOCAL COUNCIL,TAPAH ROAD TIMOR WARD,ALLIANCE - MCA,KONG PENG CHOON,,,146,WON,
TAPAH ROAD LOCAL COUNCIL,TAPAH ROAD TIMOR WARD,ALLIANCE - MCA,KHOO ENG WAH,,,144,WON,
TAPAH ROAD LOCAL COUNCIL,TAPAH ROAD TIMOR WARD,ALLIANCE - MCA,KHONG TAT KWAI,,,141,WON,
TAPAH ROAD LOCAL COUNCIL,TAPAH ROAD TIMOR WARD,PPP,MANIAM S/O MUNISAMI,MALE,,42,LOST,
TAPAH ROAD LOCAL COUNCIL,TAPAH ROAD TIMOR WARD,INDEPENDENT,SUPPIAH S/O SUPRAMANIAM,MALE,,47,LOST,
TAPAH ROAD LOCAL COUNCIL,TAPAH ROAD TIMOR WARD,PPP,ABD. JABBAR S/O KADIR BASHAH,MALE,,32,LOST,
TAPAH ROAD LOCAL COUNCIL,TAPAH ROAD TIMOR WARD,REJECTED BALLOT PAPERS,,,,12,,
TAPAH ROAD LOCAL COUNCIL,TAPAH ROAD TIMOR WARD,TOTAL BALLOTS ISSUED,,,,,,
TAPAH ROAD LOCAL COUNCIL,TAPAH ROAD TIMOR WARD,TOTAL ELECTORATE,,,,281,,
TAPAH ROAD LOCAL COUNCIL,TAPAH ROAD TIMOR WARD,TURNOUT (%),,,,74,,
TAPAH ROAD LOCAL COUNCIL,TAPAH ROAD UTARA WARD,ALLIANCE - UMNO,MOKHTAR BIN ABDUL RAHMAN,MALE,,,WON,Y
TAPAH ROAD LOCAL COUNCIL,TAPAH ROAD UTARA WARD,ALLIANCE - MCA,HOR KUM FOOK,,,,WON,Y
TAPAH ROAD LOCAL COUNCIL,TAPAH ROAD UTARA WARD,ALLIANCE - MIC,MUTHAIYAH S/O SUBRAMANIAM,MALE,,,WON,Y
SLIM RIVER LOCAL COUNCIL,PEKAN SLIM WARD,ALLIANCE - MCA,TEH SENG PENG,,,210,WON,
SLIM RIVER LOCAL COUNCIL,PEKAN SLIM WARD,ALLIANCE - MCA,SWEE HOCK,,,220,WON,
SLIM RIVER LOCAL COUNCIL,PEKAN SLIM WARD,SF,MUTHURAJA,MALE,,54,LOST,
SLIM RIVER LOCAL COUNCIL,PEKAN SLIM WARD,ALLIANCE - UMNO,ABDUL MAJID BIN MUSA,MALE,,206,WON,
SLIM RIVER LOCAL COUNCIL,PEKAN SLIM WARD,INDEPENDENT,K. MUTHIAH,MALE,,73,LOST,
SLIM RIVER LOCAL COUNCIL,PEKAN SLIM WARD,REJECTED BALLOT PAPERS,,,,5,,
SLIM RIVER LOCAL COUNCIL,PEKAN SLIM WARD,TOTAL BALLOTS ISSUED,,,,,,
SLIM RIVER LOCAL COUNCIL,PEKAN SLIM WARD,TOTAL ELECTORATE,,,,383,,
SLIM RIVER LOCAL COUNCIL,PEKAN SLIM WARD,TURNOUT (%),,,,78.3,,
SLIM RIVER LOCAL COUNCIL,SUNGEI SLIM UTARA WARD,SF,RASSIAH S/O SOMITHASSAN,MALE,,76,LOST,
SLIM RIVER LOCAL COUNCIL,SUNGEI SLIM UTARA WARD,ALLIANCE - MCA,TAN AH POH,,,215,WON,
SLIM RIVER LOCAL COUNCIL,SUNGEI SLIM UTARA WARD,ALLIANCE - MCA,WOON PENG FEE,,,215,WON,
SLIM RIVER LOCAL COUNCIL,SUNGEI SLIM UTARA WARD,SF,HOW TEEK HIN,,,89,LOST,
SLIM RIVER LOCAL COUNCIL,SUNGEI SLIM UTARA WARD,SF,KOK CHOON YING,,,78,LOST,
SLIM RIVER LOCAL COUNCIL,SUNGEI SLIM UTARA WARD,ALLIANCE - MIC,S. KALIMUTHU PILLAY,MALE,,201,WON,
SLIM RIVER LOCAL COUNCIL,SUNGEI SLIM UTARA WARD,REJECTED BALLOT PAPERS,,,,4,,
SLIM RIVER LOCAL COUNCIL,SUNGEI SLIM UTARA WARD,TOTAL BALLOTS ISSUED,,,,,,
SLIM RIVER LOCAL COUNCIL,SUNGEI SLIM UTARA WARD,TOTAL ELECTORATE,,,,389,,
SLIM RIVER LOCAL COUNCIL,SUNGEI SLIM UTARA WARD,TURNOUT (%),,,,78.4,,
SLIM RIVER LOCAL COUNCIL,SUNGEI SLIM SELATAN WARD,ALLIANCE - UMNO,HUSSAIN,MALE,,241,WON,
SLIM RIVER LOCAL COUNCIL,SUNGEI SLIM SELATAN WARD,SF,NG KOK LOY,,,107,LOST,
SLIM RIVER LOCAL COUNCIL,SUNGEI SLIM SELATAN WARD,ALLIANCE - MCA,LIEW SOK CHAN,,,248,WON,
SLIM RIVER LOCAL COUNCIL,SUNGEI SLIM SELATAN WARD,SF,CHONG KENG MENG,,,100,LOST,
SLIM RIVER LOCAL COUNCIL,SUNGEI SLIM SELATAN WARD,SF,PUNG CHEE,,,96,LOST,
SLIM RIVER LOCAL COUNCIL,SUNGEI SLIM SELATAN WARD,ALLIANCE - MCA,TENG TAM ENG,,,233,WON,
SLIM RIVER LOCAL COUNCIL,SUNGEI SLIM SELATAN WARD,REJECTED BALLOT PAPERS,,,,6,,
SLIM RIVER LOCAL COUNCIL,SUNGEI SLIM SELATAN WARD,TOTAL BALLOTS ISSUED,,,,,,
SLIM RIVER LOCAL COUNCIL,SUNGEI SLIM SELATAN WARD,TOTAL ELECTORATE,,,,496,,
SLIM RIVER LOCAL COUNCIL,SUNGEI SLIM SELATAN WARD,TURNOUT (%),,,,70.9,,
LANGKAP LOCAL COUNCIL,LANGKAP UTARA WARD,PPP,LOO AH CHIN,,,111,WON,
LANGKAP LOCAL COUNCIL,LANGKAP UTARA WARD,ALLIANCE - MCA,THAN CHIN CHOON,,,81,LOST,
LANGKAP LOCAL COUNCIL,LANGKAP UTARA WARD,PPP,LIM HOO SENG,,,122,WON,
LANGKAP LOCAL COUNCIL,LANGKAP UTARA WARD,SF,LOH YON CHONG,,,29,LOST,
LANGKAP LOCAL COUNCIL,LANGKAP UTARA WARD,PPP,NEK KEE LUE,,,115,WON,
LANGKAP LOCAL COUNCIL,LANGKAP UTARA WARD,ALLIANCE - MCA,MAH AH YEW,,,78,LOST,
LANGKAP LOCAL COUNCIL,LANGKAP UTARA WARD,ALLIANCE - MCA,KHEW SOOI HEONG,,,72,LOST,
LANGKAP LOCAL COUNCIL,LANGKAP UTARA WARD,REJECTED BALLOT PAPERS,,,,6,,
LANGKAP LOCAL COUNCIL,LANGKAP UTARA WARD,TOTAL BALLOTS ISSUED,,,,,,
LANGKAP LOCAL COUNCIL,LANGKAP UTARA WARD,TOTAL ELECTORATE,,,,255,,
LANGKAP LOCAL COUNCIL,LANGKAP UTARA WARD,TURNOUT (%),,,,88.2,,
LANGKAP LOCAL COUNCIL,LANGKAP TIMOR WARD,ALLIANCE - MCA,KONG LOO,,,98,LOST,
LANGKAP LOCAL COUNCIL,LANGKAP TIMOR WARD,SF,TAN GIM GUAN,,,35,LOST,
LANGKAP LOCAL COUNCIL,LANGKAP TIMOR WARD,PPP,GOH CHOONG BEE,,,155,WON,
LANGKAP LOCAL COUNCIL,LANGKAP TIMOR WARD,ALLIANCE - MCA,LEE WING PING,,,93,LOST,
LANGKAP LOCAL COUNCIL,LANGKAP TIMOR WARD,PPP,TAN CHIN CHAI,,,143,WON,
LANGKAP LOCAL COUNCIL,LANGKAP TIMOR WARD,ALLIANCE - MCA,PHANG CHEONG LIT,,,101,LOST,
LANGKAP LOCAL COUNCIL,LANGKAP TIMOR WARD,PPP,CHEW SENG,,,117,WON,
LANGKAP LOCAL COUNCIL,LANGKAP TIMOR WARD,REJECTED BALLOT PAPERS,,,,13,,
LANGKAP LOCAL COUNCIL,LANGKAP TIMOR WARD,TOTAL BALLOTS ISSUED,,,,,,
LANGKAP LOCAL COUNCIL,LANGKAP TIMOR WARD,TOTAL ELECTORATE,,,,312,,
LANGKAP LOCAL COUNCIL,LANGKAP TIMOR WARD,TURNOUT (%),,,,90.1,,
LANGKAP LOCAL COUNCIL,LANGKAP BARAT WARD,ALLIANCE - UMNO,HAJI ABDUL MANAF BIN UTEH IBRAHIM,MALE,,79,WON,
LANGKAP LOCAL COUNCIL,LANGKAP BARAT WARD,PMIP,YAACOB,MALE,,50,LOST,
LANGKAP LOCAL COUNCIL,LANGKAP BARAT WARD,PMIP,MOHD. SIDIK,MALE,,48,LOST,
LANGKAP LOCAL COUNCIL,LANGKAP BARAT WARD,ALLIANCE - UMNO,ISMAIL BIN ZAKARIA,MALE,,81,WON,
LANGKAP LOCAL COUNCIL,LANGKAP BARAT WARD,ALLIANCE - UMNO,JALAL BIN HAJI ABDULLAH,MALE,,79,WON,
LANGKAP LOCAL COUNCIL,LANGKAP BARAT WARD,PMIP,JAAFAR,MALE,,49,LOST,
LANGKAP LOCAL COUNCIL,LANGKAP BARAT WARD,REJECTED BALLOT PAPERS,,,,4,,
LANGKAP LOCAL COUNCIL,LANGKAP BARAT WARD,TOTAL BALLOTS ISSUED,,,,,,
LANGKAP LOCAL COUNCIL,LANGKAP BARAT WARD,TOTAL ELECTORATE,,,,163,,
LANGKAP LOCAL COUNCIL,LANGKAP BARAT WARD,TURNOUT (%),,,,82.8,,
LANGKAP LOCAL COUNCIL,LANGKAP SELATAN WARD,PMIP,TAN,,,45,LOST,
LANGKAP LOCAL COUNCIL,LANGKAP SELATAN WARD,ALLIANCE - UMNO,M.B. @ RUWIO BIN GURDI,MALE,,81,WON,
LANGKAP LOCAL COUNCIL,LANGKAP SELATAN WARD,ALLIANCE - UMNO,KADAR BIN KASAN,MALE,,81,WON,
LANGKAP LOCAL COUNCIL,LANGKAP SELATAN WARD,PMIP,SHAMSUDIN,MALE,,48,LOST,
LANGKAP LOCAL COUNCIL,LANGKAP SELATAN WARD,PMIP,JARIEN,,,46,LOST,
LANGKAP LOCAL COUNCIL,LANGKAP SELATAN WARD,ALLIANCE - UMNO,KASSIM BIN ISMAIL,MALE,,79,WON,
LANGKAP LOCAL COUNCIL,LANGKAP SELATAN WARD,REJECTED BALLOT PAPERS,,,,7,,
LANGKAP LOCAL COUNCIL,LANGKAP SELATAN WARD,TOTAL BALLOTS ISSUED,,,,,,
LANGKAP LOCAL COUNCIL,LANGKAP SELATAN WARD,TOTAL ELECTORATE,,,,158,,
LANGKAP LOCAL COUNCIL,LANGKAP SELATAN WARD,TURNOUT (%),,,,86.1,,
LANGKAP LOCAL COUNCIL,LANGKAP TENGAH WARD,PPP,PHUN KIT LANG,,,173,WON,
LANGKAP LOCAL COUNCIL,LANGKAP TENGAH WARD,ALLIANCE - MCA,KOH TEIK BEE,,,84,LOST,
LANGKAP LOCAL COUNCIL,LANGKAP TENGAH WARD,PPP,CHAN CHOON,,,186,WON,
LANGKAP LOCAL COUNCIL,LANGKAP TENGAH WARD,PPP,CHIN KIM CHOY,,,166,WON,
LANGKAP LOCAL COUNCIL,LANGKAP TENGAH WARD,SF,TEOH KEK KIM,,,32,LOST,
LANGKAP LOCAL COUNCIL,LANGKAP TENGAH WARD,ALLIANCE - MCA,CHAI FATT SOOI,,,76,LOST,
LANGKAP LOCAL COUNCIL,LANGKAP TENGAH WARD,ALLIANCE - MCA,CHEONG GUAN,,,75,LOST,
LANGKAP LOCAL COUNCIL,LANGKAP TENGAH WARD,REJECTED BALLOT PAPERS,,,,5,,
LANGKAP LOCAL COUNCIL,LANGKAP TENGAH WARD,TOTAL BALLOTS ISSUED,,,,,,
LANGKAP LOCAL COUNCIL,LANGKAP TENGAH WARD,TOTAL ELECTORATE,,,,314,,
LANGKAP LOCAL COUNCIL,LANGKAP TENGAH WARD,TURNOUT (%),,,,89.2,,
BIDOR LOCAL COUNCIL,BIDOR BAHRU WARD,ALLIANCE - MCA,YEN SIM,,,248,LOST,
BIDOR LOCAL COUNCIL,BIDOR BAHRU WARD,SF,CHAN CHONG YOUNG,,,94,LOST,
BIDOR LOCAL COUNCIL,BIDOR BAHRU WARD,SF,FOO KIT THIAN,,,100,LOST,
BIDOR LOCAL COUNCIL,BIDOR BAHRU WARD,PPP,YEE SOW MENG,,,366,WON,
BIDOR LOCAL COUNCIL,BIDOR BAHRU WARD,PPP,NG AH KONG,,,364,WON,
BIDOR LOCAL COUNCIL,BIDOR BAHRU WARD,ALLIANCE - MCA,CHIM KONG,,,233,LOST,
BIDOR LOCAL COUNCIL,BIDOR BAHRU WARD,PPP,S. PASUPATHI,,,352,WON,
BIDOR LOCAL COUNCIL,BIDOR BAHRU WARD,SF,WONG SOON LOY,,,87,LOST,
BIDOR LOCAL COUNCIL,BIDOR BAHRU WARD,ALLIANCE - MCA,LAI YIT KAI,,,241,LOST,
BIDOR LOCAL COUNCIL,BIDOR BAHRU WARD,REJECTED BALLOT PAPERS,,,,38,,
BIDOR LOCAL COUNCIL,BIDOR BAHRU WARD,TOTAL BALLOTS ISSUED,,,,,,
BIDOR LOCAL COUNCIL,BIDOR BAHRU WARD,TOTAL ELECTORATE,,,,979,,
BIDOR LOCAL COUNCIL,BIDOR BAHRU WARD,TURNOUT (%),,,,78.2,,
BIDOR LOCAL COUNCIL,PEKAN BIDOR WARD,ALLIANCE - MCA,CHEW THIAN SIEW,,,466,WON,
BIDOR LOCAL COUNCIL,PEKAN BIDOR WARD,PPP,YONG KAM,,,112,LOST,
BIDOR LOCAL COUNCIL,PEKAN BIDOR WARD,PPP,CHONG TAI THYE,,,113,LOST,
BIDOR LOCAL COUNCIL,PEKAN BIDOR WARD,ALLIANCE - MCA,LEOW CHEE HING,,,458,WON,
BIDOR LOCAL COUNCIL,PEKAN BIDOR WARD,ALLIANCE - MCA,KOK TEIK THENG,,,441,WON,
BIDOR LOCAL COUNCIL,PEKAN BIDOR WARD,PPP,HO AH YENG,,,98,LOST,
BIDOR LOCAL COUNCIL,PEKAN BIDOR WARD,REJECTED BALLOT PAPERS,,,,21,,
BIDOR LOCAL COUNCIL,PEKAN BIDOR WARD,TOTAL BALLOTS ISSUED,,,,,,
BIDOR LOCAL COUNCIL,PEKAN BIDOR WARD,TOTAL ELECTORATE,,,,774,,
BIDOR LOCAL COUNCIL,PEKAN BIDOR WARD,TURNOUT (%),,,,80.6,,
BIDOR LOCAL COUNCIL,BIDOR TENGAH WARD,ALLIANCE - MCA,LAI KIN SIN,,,291,WON,
BIDOR LOCAL COUNCIL,BIDOR TENGAH WARD,PPP,SARBAN SINGH,MALE,,171,LOST,
