LOCAL AUTHORITY AREA,LOCAL AUTHORITY WARD,COALITION/PARTY/VOTE CATEGORY,CANDIDATE NAME,CANDIDATE SEX,CANDIDATE AGE,VOTES,STATUS,UNCONTESTED VICTORY
DAERAH PANGKAL KALONG LOCAL COUNCIL,KETEREH WARD,TOTAL ELECTORATE,,,,1658,,
DAERAH PANGKAL KALONG LOCAL COUNCIL,KETEREH WARD,TURNOUT (%),,,,70.6,,
DAERAH PANGKAL KALONG LOCAL COUNCIL,KEMUBU WARD,ALLIANCE - UMNO,MUHAMAD BIN MIHAT,MALE,,212,LOST,
DAERAH PANGKAL KALONG LOCAL COUNCIL,KEMUBU WARD,PMIP,GHANI BIN CHE LONG,MALE,,413,WON,
DAERAH PANGKAL KALONG LOCAL COUNCIL,KEMUBU WARD,PMIP,HAMZAH BIN AWANG,MALE,,398,WON,
DAERAH PANGKAL KALONG LOCAL COUNCIL,KEMUBU WARD,SF,ISMAIL BIN ISA ALIAS MAHMOD BIN ISA,MALE,,193,LOST,
DAERAH PANGKAL KALONG LOCAL COUNCIL,KEMUBU WARD,ALLIANCE - UMNO,CHE COB BIN DRIS,MALE,,150,LOST,
DAERAH PANGKAL KALONG LOCAL COUNCIL,KEMUBU WARD,ALLIANCE - UMNO,CHE HAK BIN YAACOB,MALE,,141,LOST,
DAERAH PANGKAL KALONG LOCAL COUNCIL,KEMUBU WARD,SF,ABDUL RAHMAN BIN MAT DAUD,MALE,,165,LOST,
DAERAH PANGKAL KALONG LOCAL COUNCIL,KEMUBU WARD,SF,MAT ZAIN BIN WANIK,MALE,,177,LOST,
DAERAH PANGKAL KALONG LOCAL COUNCIL,KEMUBU WARD,PMIP,MAT ZAIN BIN HAJI HARUN,MALE,,398,WON,
DAERAH PANGKAL KALONG LOCAL COUNCIL,KEMUBU WARD,REJECTED BALLOT PAPERS,,,,18,,
DAERAH PANGKAL KALONG LOCAL COUNCIL,KEMUBU WARD,TOTAL BALLOTS ISSUED,,,,,,
DAERAH PANGKAL KALONG LOCAL COUNCIL,KEMUBU WARD,TOTAL ELECTORATE,,,,974,,
DAERAH PANGKAL KALONG LOCAL COUNCIL,KEMUBU WARD,TURNOUT (%),,,,80.9,,
DAERAH PANGKAL KALONG LOCAL COUNCIL,MAHANG WARD,PMIP,SETAPA BIN DAMAT,MALE,,665,WON,
DAERAH PANGKAL KALONG LOCAL COUNCIL,MAHANG WARD,ALLIANCE - UMNO,HARUN BIN ISMAIL,MALE,,307,LOST,
DAERAH PANGKAL KALONG LOCAL COUNCIL,MAHANG WARD,ALLIANCE - UMNO,MOHD. YUSOFF BIN CHE MOHMOOD,MALE,,293,LOST,
DAERAH PANGKAL KALONG LOCAL COUNCIL,MAHANG WARD,PMIP,MOHD. ZAIN BIN SULAIMAN,MALE,,676,WON,
DAERAH PANGKAL KALONG LOCAL COUNCIL,MAHANG WARD,ALLIANCE - UMNO,ABD. RAHMAN BIN SULAIMAN,MALE,,295,LOST,
DAERAH PANGKAL KALONG LOCAL COUNCIL,MAHANG WARD,PMIP,DERAMAN BIN TAIB,MALE,,661,WON,
DAERAH PANGKAL KALONG LOCAL COUNCIL,MAHANG WARD,REJECTED BALLOT PAPERS,,,,46,,
DAERAH PANGKAL KALONG LOCAL COUNCIL,MAHANG WARD,TOTAL BALLOTS ISSUED,,,,,,
DAERAH PANGKAL KALONG LOCAL COUNCIL,MAHANG WARD,TOTAL ELECTORATE,,,,1487,,
DAERAH PANGKAL KALONG LOCAL COUNCIL,MAHANG WARD,TURNOUT (%),,,,70,,
MANEK URAI LOCAL COUNCIL,MANEK URAI HULU WARD,PMIP,HAMZAH B. SULAIMAN,MALE,,76,WON,
MANEK URAI LOCAL COUNCIL,MANEK URAI HULU WARD,ALLIANCE - UMNO,ISA BIN YAACOB,MALE,,61,LOST,
MANEK URAI LOCAL COUNCIL,MANEK URAI HULU WARD,ALLIANCE - UMNO,JAAFAR BIN OMAR,MALE,,68,LOST,
MANEK URAI LOCAL COUNCIL,MANEK URAI HULU WARD,PMIP,HAJI MAMAT B. AWANG,MALE,,75,WON,
MANEK URAI LOCAL COUNCIL,MANEK URAI HULU WARD,ALLIANCE - UMNO,TENGAH B. CHE KOB,MALE,,62,LOST,
MANEK URAI LOCAL COUNCIL,MANEK URAI HULU WARD,PMIP,ABDUL MAJID BIN ABDULLAH,MALE,,70,WON,
MANEK URAI LOCAL COUNCIL,MANEK URAI HULU WARD,REJECTED BALLOT PAPERS,,,,6,,
MANEK URAI LOCAL COUNCIL,MANEK URAI HULU WARD,TOTAL BALLOTS ISSUED,,,,,,
MANEK URAI LOCAL COUNCIL,MANEK URAI HULU WARD,TOTAL ELECTORATE,,,,221,,
MANEK URAI LOCAL COUNCIL,MANEK URAI HULU WARD,TURNOUT (%),,,,67.4,,
MANEK URAI LOCAL COUNCIL,MANEK URAI BARAT WARD,ALLIANCE - UMNO,AB. GHANI B. MAT DRIS,MALE,,64,WON,
MANEK URAI LOCAL COUNCIL,MANEK URAI BARAT WARD,PMIP,W. AB. RAZAK B. IDRIS,MALE,,21,LOST,
MANEK URAI LOCAL COUNCIL,MANEK URAI BARAT WARD,ALLIANCE - UMNO,GHAZALI B. HAJI SALLEH,MALE,,61,WON,
MANEK URAI LOCAL COUNCIL,MANEK URAI BARAT WARD,PMIP,W. YAACOB B. WAN HARUN,MALE,,19,LOST,
MANEK URAI LOCAL COUNCIL,MANEK URAI BARAT WARD,ALLIANCE - UMNO,ABDUL WAHAB B. JUSOH,MALE,,60,WON,
MANEK URAI LOCAL COUNCIL,MANEK URAI BARAT WARD,PMIP,WAN MUDA B. WAN BAKAR,MALE,,20,LOST,
MANEK URAI LOCAL COUNCIL,MANEK URAI BARAT WARD,REJECTED BALLOT PAPERS,,,,7,,
MANEK URAI LOCAL COUNCIL,MANEK URAI BARAT WARD,TOTAL BALLOTS ISSUED,,,,,,
MANEK URAI LOCAL COUNCIL,MANEK URAI BARAT WARD,TOTAL ELECTORATE,,,,175,,
MANEK URAI LOCAL COUNCIL,MANEK URAI BARAT WARD,TURNOUT (%),,,,53.1,,
MANEK URAI LOCAL COUNCIL,MANEK URAI TIMOR WARD,ALLIANCE - UMNO,CHE ESA B. CHE OMAR,MALE,,61,LOST,
MANEK URAI LOCAL COUNCIL,MANEK URAI TIMOR WARD,PMIP,WAN ADAM B. WAN ISMAIL,MALE,,64,WON,
MANEK URAI LOCAL COUNCIL,MANEK URAI TIMOR WARD,PMIP,JUNUH B. DERAMAN,MALE,,67,WON,
MANEK URAI LOCAL COUNCIL,MANEK URAI TIMOR WARD,ALLIANCE - UMNO,IBRAHIM BIN ISMAIL,MALE,,59,LOST,
MANEK URAI LOCAL COUNCIL,MANEK URAI TIMOR WARD,PMIP,HAJI MOHD. ZAIN B. HAJI HASSAN,MALE,,64,WON,
MANEK URAI LOCAL COUNCIL,MANEK URAI TIMOR WARD,ALLIANCE - UMNO,AWG. KECHIK B. IBRAHIM,MALE,,55,LOST,
MANEK URAI LOCAL COUNCIL,MANEK URAI TIMOR WARD,REJECTED BALLOT PAPERS,,,,9,,
MANEK URAI LOCAL COUNCIL,MANEK URAI TIMOR WARD,TOTAL BALLOTS ISSUED,,,,,,
MANEK URAI LOCAL COUNCIL,MANEK URAI TIMOR WARD,TOTAL ELECTORATE,,,,204,,
MANEK URAI LOCAL COUNCIL,MANEK URAI TIMOR WARD,TURNOUT (%),,,,68.1,,
KUALA BALAH LOCAL COUNCIL,KEDAI KUALA BALAH WARD,PMIP,HJ. MAMAT B. HJ. MAT DIAH,MALE,,103,LOST,
KUALA BALAH LOCAL COUNCIL,KEDAI KUALA BALAH WARD,PMIP,ABDULLAH B. SALLEH,MALE,,105,LOST,
KUALA BALAH LOCAL COUNCIL,KEDAI KUALA BALAH WARD,PMIP,CHE LAH B. DOLLAH,MALE,,103,LOST,
KUALA BALAH LOCAL COUNCIL,KEDAI KUALA BALAH WARD,ALLIANCE - UMNO,MUHAMAD B. SENIK,MALE,,130,WON,
KUALA BALAH LOCAL COUNCIL,KEDAI KUALA BALAH WARD,ALLIANCE - UMNO,MUSA B. DERIS,MALE,,125,WON,
KUALA BALAH LOCAL COUNCIL,KEDAI KUALA BALAH WARD,ALLIANCE - UMNO,KASSIM B. YATIK,MALE,,125,WON,
KUALA BALAH LOCAL COUNCIL,KEDAI KUALA BALAH WARD,REJECTED BALLOT PAPERS,,,,1,,
KUALA BALAH LOCAL COUNCIL,KEDAI KUALA BALAH WARD,TOTAL BALLOTS ISSUED,,,,,,
KUALA BALAH LOCAL COUNCIL,KEDAI KUALA BALAH WARD,TOTAL ELECTORATE,,,,267,,
KUALA BALAH LOCAL COUNCIL,KEDAI KUALA BALAH WARD,TURNOUT (%),,,,87.6,,
KUALA BALAH LOCAL COUNCIL,KAMPONG RAWA WARD,PMIP,AWG. LAH B. AWANG NGAH,MALE,,96,WON,
KUALA BALAH LOCAL COUNCIL,KAMPONG RAWA WARD,PMIP,ALIAS B. DOLLAH,MALE,,97,WON,
KUALA BALAH LOCAL COUNCIL,KAMPONG RAWA WARD,PMIP,HASSAN B. AWG. MAN,MALE,,96,WON,
KUALA BALAH LOCAL COUNCIL,KAMPONG RAWA WARD,ALLIANCE - UMNO,ZAKARIA B. DOLLAH,MALE,,57,LOST,
KUALA BALAH LOCAL COUNCIL,KAMPONG RAWA WARD,ALLIANCE - UMNO,CHE LONG B. AWANG,MALE,,57,LOST,
KUALA BALAH LOCAL COUNCIL,KAMPONG RAWA WARD,ALLIANCE - UMNO,MAT YAMAN B. SULAIMAN,MALE,,59,LOST,
KUALA BALAH LOCAL COUNCIL,KAMPONG RAWA WARD,REJECTED BALLOT PAPERS,,,,2,,
KUALA BALAH LOCAL COUNCIL,KAMPONG RAWA WARD,TOTAL BALLOTS ISSUED,,,,,,
KUALA BALAH LOCAL COUNCIL,KAMPONG RAWA WARD,TOTAL ELECTORATE,,,,181,,
KUALA BALAH LOCAL COUNCIL,KAMPONG RAWA WARD,TURNOUT (%),,,,86.2,,
KUALA BALAH LOCAL COUNCIL,KAMPONG BALAH WARD,ALLIANCE - UMNO,HASSAN B. MAMAT,MALE,,76,LOST,
KUALA BALAH LOCAL COUNCIL,KAMPONG BALAH WARD,ALLIANCE - UMNO,SEMAN B. OMAR,MALE,,75,LOST,
KUALA BALAH LOCAL COUNCIL,KAMPONG BALAH WARD,ALLIANCE - UMNO,TAIB B. SAAID,MALE,,79,LOST,
KUALA BALAH LOCAL COUNCIL,KAMPONG BALAH WARD,PMIP,HAMZAH B. ARSHAD,MALE,,89,WON,
KUALA BALAH LOCAL COUNCIL,KAMPONG BALAH WARD,PMIP,HJ. HAMAT B. CHE HAT,MALE,,86,WON,
KUALA BALAH LOCAL COUNCIL,KAMPONG BALAH WARD,PMIP,ISMAIL B. HJ. HAMAT,MALE,,85,WON,
KUALA BALAH LOCAL COUNCIL,KAMPONG BALAH WARD,REJECTED BALLOT PAPERS,,,,6,,
KUALA BALAH LOCAL COUNCIL,KAMPONG BALAH WARD,TOTAL BALLOTS ISSUED,,,,,,
KUALA BALAH LOCAL COUNCIL,KAMPONG BALAH WARD,TOTAL ELECTORATE,,,,195,,
KUALA BALAH LOCAL COUNCIL,KAMPONG BALAH WARD,TURNOUT (%),,,,88.9,,
(MISSING DATA),,,,,,,,
(MISSING DATA),SURAU WARD,PMIP,T. AB. RAHMAN B. T. LONG SOH,MALE,,137,WON,
(MISSING DATA),SURAU WARD,PMIP,MOHAMAD B. MAT YAMAN,MALE,,134,WON,
(MISSING DATA),SURAU WARD,PMIP,JIDIN B. ABDULLAH,MALE,,135,WON,
(MISSING DATA),SURAU WARD,PMIP,ABDULLAH BIN HAMAT,MALE,,134,WON,
(MISSING DATA),SURAU WARD,ALLIANCE - UMNO,MINAH BT. SULONG,FEMALE,,95,LOST,
(MISSING DATA),SURAU WARD,ALLIANCE - UMNO,NORDIN B. MOHAMAD,MALE,,93,LOST,
(MISSING DATA),SURAU WARD,ALLIANCE - UMNO,ISMAIL B. AHMAH,MALE,,94,LOST,
(MISSING DATA),SURAU WARD,ALLIANCE - UMNO,MAT ADAM B. IBRAHIM,MALE,,93,LOST,
(MISSING DATA),SURAU WARD,REJECTED BALLOT PAPERS,,,,11,,
(MISSING DATA),SURAU WARD,TOTAL BALLOTS ISSUED,,,,,,
(MISSING DATA),SURAU WARD,TOTAL ELECTORATE,,,,280,,
(MISSING DATA),SURAU WARD,TURNOUT (%),,,,86.8,,
(MISSING DATA),TEPUS WARD,PMIP,MAT DAUD B. AWANG MAT,MALE,,105,WON,
(MISSING DATA),TEPUS WARD,PMIP,NIK MAN B. NIK CHIK,MALE,,105,WON,
(MISSING DATA),TEPUS WARD,PMIP,STAPA B. HAMAT,MALE,,105,WON,
(MISSING DATA),TEPUS WARD,PMIP,KAUZI B. MAMAT,MALE,,106,WON,
(MISSING DATA),TEPUS WARD,ALLIANCE - UMNO,ZAKARIA B. ISMAIL,MALE,,34,LOST,
(MISSING DATA),TEPUS WARD,ALLIANCE - UMNO,MUHAMMAD B. MUDA,MALE,,34,LOST,
(MISSING DATA),TEPUS WARD,ALLIANCE - UMNO,IBRAHIM B. JUSOH,MALE,,34,LOST,
(MISSING DATA),TEPUS WARD,ALLIANCE - UMNO,MOHAMMED B. YAACOB,MALE,,34,LOST,
(MISSING DATA),TEPUS WARD,REJECTED BALLOT PAPERS,,,,5,,
(MISSING DATA),TEPUS WARD,TOTAL BALLOTS ISSUED,,,,,,
(MISSING DATA),TEPUS WARD,TOTAL ELECTORATE,,,,168,,
(MISSING DATA),TEPUS WARD,TURNOUT (%),,,,85.7,,
KUSIAL BHARU LOCAL COUNCIL,KUSIAL BHARU UTARA WARD,ALLIANCE - UMNO,HAJI NIK ABDULLAH BIN HAJI NIK DAUD,MALE,,42,LOST,
KUSIAL BHARU LOCAL COUNCIL,KUSIAL BHARU UTARA WARD,ALLIANCE - UMNO,ABDUL LATIFF BIN HAJI SENIK,MALE,,40,LOST,
KUSIAL BHARU LOCAL COUNCIL,KUSIAL BHARU UTARA WARD,ALLIANCE - UMNO,HAJI YUSOFF BIN ABDULLAH,MALE,,40,LOST,
KUSIAL BHARU LOCAL COUNCIL,KUSIAL BHARU UTARA WARD,PMIP,SHAFII BIN HAJI ABDUL RAHMAN,MALE,,48,WON,
KUSIAL BHARU LOCAL COUNCIL,KUSIAL BHARU UTARA WARD,PMIP,WAN YAACOB BIN WAN ISMAIL,MALE,,48,WON,
KUSIAL BHARU LOCAL COUNCIL,KUSIAL BHARU UTARA WARD,PMIP,ISMAIL BIN AWANG,MALE,,49,WON,
KUSIAL BHARU LOCAL COUNCIL,KUSIAL BHARU UTARA WARD,REJECTED BALLOT PAPERS,,,,0,,
KUSIAL BHARU LOCAL COUNCIL,KUSIAL BHARU UTARA WARD,TOTAL BALLOTS ISSUED,,,,,,
KUSIAL BHARU LOCAL COUNCIL,KUSIAL BHARU UTARA WARD,TOTAL ELECTORATE,,,,99,,
KUSIAL BHARU LOCAL COUNCIL,KUSIAL BHARU UTARA WARD,TURNOUT (%),,,,91.9,,
KUSIAL BHARU LOCAL COUNCIL,KUSIAL BHARU TIMOR WARD,PMIP,IBRAHIM BIN MUSA,MALE,,24,LOST,
KUSIAL BHARU LOCAL COUNCIL,KUSIAL BHARU TIMOR WARD,ALLIANCE - UMNO,AWANG SEMAN BIN ADAM,MALE,,58,WON,
KUSIAL BHARU LOCAL COUNCIL,KUSIAL BHARU TIMOR WARD,ALLIANCE - UMNO,IBRAHIM BIN HAJI HASSAN,MALE,,58,WON,
KUSIAL BHARU LOCAL COUNCIL,KUSIAL BHARU TIMOR WARD,PMIP,MOHAMAD B. MAT HUSIN,MALE,,25,LOST,
KUSIAL BHARU LOCAL COUNCIL,KUSIAL BHARU TIMOR WARD,ALLIANCE - UMNO,WAN YUSOFF BIN WAN MOHAMAD,MALE,,58,WON,
KUSIAL BHARU LOCAL COUNCIL,KUSIAL BHARU TIMOR WARD,PMIP,ZAKARIA BIN MUSA,MALE,,22,LOST,
KUSIAL BHARU LOCAL COUNCIL,KUSIAL BHARU TIMOR WARD,REJECTED BALLOT PAPERS,,,,4,,
KUSIAL BHARU LOCAL COUNCIL,KUSIAL BHARU TIMOR WARD,TOTAL BALLOTS ISSUED,,,,,,
KUSIAL BHARU LOCAL COUNCIL,KUSIAL BHARU TIMOR WARD,TOTAL ELECTORATE,,,,98,,
KUSIAL BHARU LOCAL COUNCIL,KUSIAL BHARU TIMOR WARD,TURNOUT (%),,,,84.7,,
KUSIAL BHARU LOCAL COUNCIL,KUSIAL BHARU BARAT WARD,PMIP,CHE HIM BIN AWANG,MALE,,38,LOST,
KUSIAL BHARU LOCAL COUNCIL,KUSIAL BHARU BARAT WARD,ALLIANCE - UMNO,ISMAIL BIN HAJI NGAH,MALE,,56,WON,
KUSIAL BHARU LOCAL COUNCIL,KUSIAL BHARU BARAT WARD,ALLIANCE - UMNO,ABDUL RAHMAN BIN HAJI SENIK,MALE,,54,WON,
KUSIAL BHARU LOCAL COUNCIL,KUSIAL BHARU BARAT WARD,PMIP,MAT JAM BIN SEHAK,MALE,,37,LOST,
KUSIAL BHARU LOCAL COUNCIL,KUSIAL BHARU BARAT WARD,PMIP,ISA BIN MAT DAUD,MALE,,38,LOST,
KUSIAL BHARU LOCAL COUNCIL,KUSIAL BHARU BARAT WARD,ALLIANCE - UMNO,JUSOH BIN ADAM,MALE,,53,WON,
KUSIAL BHARU LOCAL COUNCIL,KUSIAL BHARU BARAT WARD,REJECTED BALLOT PAPERS,,,,0,,
KUSIAL BHARU LOCAL COUNCIL,KUSIAL BHARU BARAT WARD,TOTAL BALLOTS ISSUED,,,,,,
KUSIAL BHARU LOCAL COUNCIL,KUSIAL BHARU BARAT WARD,TOTAL ELECTORATE,,,,101,,
KUSIAL BHARU LOCAL COUNCIL,KUSIAL BHARU BARAT WARD,TURNOUT (%),,,,92,,
GUAL IPOH LOCAL COUNCIL,BANGGOL LAHA WARD,PMIP,CHE NOR BIN SAVA,MALE,,28,LOST,
GUAL IPOH LOCAL COUNCIL,BANGGOL LAHA WARD,PMIP,ABDUL RASHID BIN AB. RAHMAN,MALE,,27,LOST,
GUAL IPOH LOCAL COUNCIL,BANGGOL LAHA WARD,ALLIANCE - UMNO,ISMAIL BIN KARIM,MALE,,41,WON,
GUAL IPOH LOCAL COUNCIL,BANGGOL LAHA WARD,ALLIANCE - UMNO,ABDUL RASHID BIN AWANG,MALE,,40,WON,
GUAL IPOH LOCAL COUNCIL,BANGGOL LAHA WARD,PMIP,AHMAD BIN ARSAD,MALE,,27,LOST,
GUAL IPOH LOCAL COUNCIL,BANGGOL LAHA WARD,ALLIANCE - UMNO,CHE MAMAT BIN CHE HASSAN,MALE,,38,WON,
GUAL IPOH LOCAL COUNCIL,BANGGOL LAHA WARD,REJECTED BALLOT PAPERS,,,,3,,
GUAL IPOH LOCAL COUNCIL,BANGGOL LAHA WARD,TOTAL BALLOTS ISSUED,,,,,,
GUAL IPOH LOCAL COUNCIL,BANGGOL LAHA WARD,TOTAL ELECTORATE,,,,76,,
GUAL IPOH LOCAL COUNCIL,BANGGOL LAHA WARD,TURNOUT (%),,,,92.1,,
GUAL IPOH LOCAL COUNCIL,BANGGOL IPOH WARD,PMIP,CHE OMAR BIN ABDUL HAMID,MALE,,27,LOST,
GUAL IPOH LOCAL COUNCIL,BANGGOL IPOH WARD,ALLIANCE - UMNO,ABDUL RAHMAN BIN HARUN,MALE,,50,WON,
GUAL IPOH LOCAL COUNCIL,BANGGOL IPOH WARD,PMIP,BEBAKAR BIN JUSOH,MALE,,27,LOST,
GUAL IPOH LOCAL COUNCIL,BANGGOL IPOH WARD,ALLIANCE - UMNO,CHE MAMAT BIN AWANG,MALE,,49,WON,
GUAL IPOH LOCAL COUNCIL,BANGGOL IPOH WARD,PMIP,HAJI ABDULLAH BIN TAHIR,MALE,,24,LOST,
GUAL IPOH LOCAL COUNCIL,BANGGOL IPOH WARD,ALLIANCE - UMNO,ABDULLAH BIN ISMAIL,MALE,,47,WON,
GUAL IPOH LOCAL COUNCIL,BANGGOL IPOH WARD,REJECTED BALLOT PAPERS,,,,8,,
GUAL IPOH LOCAL COUNCIL,BANGGOL IPOH WARD,TOTAL BALLOTS ISSUED,,,,,,
GUAL IPOH LOCAL COUNCIL,BANGGOL IPOH WARD,TOTAL ELECTORATE,,,,93,,
GUAL IPOH LOCAL COUNCIL,BANGGOL IPOH WARD,TURNOUT (%),,,,90.3,,
GUAL IPOH LOCAL COUNCIL,GUAL RAJA WARD,PMIP,ZAKARIA BIN IBRAHIM,MALE,,35,LOST,
GUAL IPOH LOCAL COUNCIL,GUAL RAJA WARD,PMIP,IBRAHIM BIN HJ. YUSOFF,MALE,,36,WON,
GUAL IPOH LOCAL COUNCIL,GUAL RAJA WARD,ALLIANCE - UMNO,AWANG NOH BIN JUSOH,MALE,,35,LOST,
GUAL IPOH LOCAL COUNCIL,GUAL RAJA WARD,ALLIANCE - UMNO,ISMAIL BIN MUSA,MALE,,36,WON,
GUAL IPOH LOCAL COUNCIL,GUAL RAJA WARD,ALLIANCE - UMNO,MAMAT BIN MAT ALI,MALE,,36,WON,
GUAL IPOH LOCAL COUNCIL,GUAL RAJA WARD,PMIP,ABDULLAH BIN CHE SEMAN,MALE,,33,LOST,
GUAL IPOH LOCAL COUNCIL,GUAL RAJA WARD,REJECTED BALLOT PAPERS,,,,1,,
GUAL IPOH LOCAL COUNCIL,GUAL RAJA WARD,TOTAL BALLOTS ISSUED,,,,,,
GUAL IPOH LOCAL COUNCIL,GUAL RAJA WARD,TOTAL ELECTORATE,,,,80,,
GUAL IPOH LOCAL COUNCIL,GUAL RAJA WARD,TURNOUT (%),,,,90,,
TO' UBAN LOCAL COUNCIL,BECHAH KIDA WARD,PMIP,JAAFAR BIN SENIK,MALE,,120,WON,
TO' UBAN LOCAL COUNCIL,BECHAH KIDA WARD,PMIP,IDRIS BIN HAJI KONOK,MALE,,121,WON,
TO' UBAN LOCAL COUNCIL,BECHAH KIDA WARD,PMIP,MUHAMMAD BIN MAT AKIB,MALE,,123,WON,
TO' UBAN LOCAL COUNCIL,BECHAH KIDA WARD,ALLIANCE - UMNO,HAMZAH BIN MAT SALLEH,MALE,,77,LOST,
TO' UBAN LOCAL COUNCIL,BECHAH KIDA WARD,ALLIANCE - UMNO,HARUN BIN AHMED,MALE,,73,LOST,
TO' UBAN LOCAL COUNCIL,BECHAH KIDA WARD,ALLIANCE - UMNO,CHE NOOR AISHAH BT. MOHD. NOOR,FEMALE,,72,LOST,
TO' UBAN LOCAL COUNCIL,BECHAH KIDA WARD,REJECTED BALLOT PAPERS,,,,6,,
TO' UBAN LOCAL COUNCIL,BECHAH KIDA WARD,TOTAL BALLOTS ISSUED,,,,,,
TO' UBAN LOCAL COUNCIL,BECHAH KIDA WARD,TOTAL ELECTORATE,,,,271,,
TO' UBAN LOCAL COUNCIL,BECHAH KIDA WARD,TURNOUT (%),,,,74.9,,
TO' UBAN LOCAL COUNCIL,PENGKALAN MACHANG WARD,ALLIANCE - UMNO,ZAKARIA BIN OMAR,MALE,,37,LOST,
TO' UBAN LOCAL COUNCIL,PENGKALAN MACHANG WARD,ALLIANCE - UMNO,MOHAMAD BIN YAACOB,MALE,,40,LOST,
TO' UBAN LOCAL COUNCIL,PENGKALAN MACHANG WARD,ALLIANCE - UMNO,CHE MUSA BIN HARUN,MALE,,40,LOST,
TO' UBAN LOCAL COUNCIL,PENGKALAN MACHANG WARD,PMIP,ISMAIL BIN SULAIMAN,MALE,,71,WON,
TO' UBAN LOCAL COUNCIL,PENGKALAN MACHANG WARD,PMIP,MAT BIN SAID,MALE,,68,WON,
TO' UBAN LOCAL COUNCIL,PENGKALAN MACHANG WARD,PMIP,CHE AMAT BIN ALI,MALE,,62,WON,
TO' UBAN LOCAL COUNCIL,PENGKALAN MACHANG WARD,REJECTED BALLOT PAPERS,,,,3,,
TO' UBAN LOCAL COUNCIL,PENGKALAN MACHANG WARD,TOTAL BALLOTS ISSUED,,,,,,
TO' UBAN LOCAL COUNCIL,PENGKALAN MACHANG WARD,TOTAL ELECTORATE,,,,146,,
TO' UBAN LOCAL COUNCIL,PENGKALAN MACHANG WARD,TURNOUT (%),,,,78.8,,
TO' UBAN LOCAL COUNCIL,RASAL BANDAR WARD,ALLIANCE - UMNO,HARUN BIN YA'ACOB,MALE,,84,LOST,
TO' UBAN LOCAL COUNCIL,RASAL BANDAR WARD,ALLIANCE - UMNO,AB. RAJAB BIN KADIR,MALE,,86,LOST,
TO' UBAN LOCAL COUNCIL,RASAL BANDAR WARD,ALLIANCE - UMNO,IBRAHIM BIN MUDA,MALE,,83,LOST,
TO' UBAN LOCAL COUNCIL,RASAL BANDAR WARD,PMIP,MUSA BIN MUHAMMAD,MALE,,241,WON,
TO' UBAN LOCAL COUNCIL,RASAL BANDAR WARD,PMIP,ABU BAKAR BIN AWANG KECHIK,MALE,,235,WON,
TO' UBAN LOCAL COUNCIL,RASAL BANDAR WARD,PMIP,MOHD. YUSOFF B. CHE MUSA,MALE,,235,WON,
TO' UBAN LOCAL COUNCIL,RASAL BANDAR WARD,REJECTED BALLOT PAPERS,,,,7,,
TO' UBAN LOCAL COUNCIL,RASAL BANDAR WARD,TOTAL BALLOTS ISSUED,,,,,,
TO' UBAN LOCAL COUNCIL,RASAL BANDAR WARD,TOTAL ELECTORATE,,,,402,,
TO' UBAN LOCAL COUNCIL,RASAL BANDAR WARD,TURNOUT (%),,,,81.3,,
