LOCAL AUTHORITY AREA,LOCAL AUTHORITY WARD,COALITION/PARTY/VOTE CATEGORY,CANDIDATE NAME,CANDIDATE SEX,CANDIDATE AGE,VOTES,STATUS,UNCONTESTED VICTORY
TRIANG LOCAL COUNCIL,BANDAR TRIANG UTARA WARD,TURNOUT (%),,,,84.2,,
TRIANG LOCAL COUNCIL,BANDAR TRIANG TENGAH WARD,ALLIANCE - MCA,LIM PENG SIONG,,,,WON,Y
TRIANG LOCAL COUNCIL,BANDAR TRIANG TIMOR WARD,ALLIANCE - MCA,SOH TING LAN,,,,WON,Y
TRIANG LOCAL COUNCIL,KAMPONG TRIANG UTARA LUAR WARD,SF,WONG KONG CHEE,,,37,LOST,
TRIANG LOCAL COUNCIL,KAMPONG TRIANG UTARA LUAR WARD,ALLIANCE - MCA,TAN MENG JOY,,,75,WON,
TRIANG LOCAL COUNCIL,KAMPONG TRIANG UTARA LUAR WARD,REJECTED BALLOT PAPERS,,,,5,,
TRIANG LOCAL COUNCIL,KAMPONG TRIANG UTARA LUAR WARD,TOTAL BALLOTS ISSUED,,,,117,,
TRIANG LOCAL COUNCIL,KAMPONG TRIANG UTARA LUAR WARD,TOTAL ELECTORATE,,,,142,,
TRIANG LOCAL COUNCIL,KAMPONG TRIANG UTARA LUAR WARD,TURNOUT (%),,,,82.4,,
TRIANG LOCAL COUNCIL,KAMPONG TRIANG UTARA DALAM WARD,ALLIANCE - MCA,TAN KAI HUAT,,,54,WON,
TRIANG LOCAL COUNCIL,KAMPONG TRIANG UTARA DALAM WARD,SF,TING SONG KEE,,,33,LOST,
TRIANG LOCAL COUNCIL,KAMPONG TRIANG UTARA DALAM WARD,REJECTED BALLOT PAPERS,,,,3,,
TRIANG LOCAL COUNCIL,KAMPONG TRIANG UTARA DALAM WARD,TOTAL BALLOTS ISSUED,,,,90,,
TRIANG LOCAL COUNCIL,KAMPONG TRIANG UTARA DALAM WARD,TOTAL ELECTORATE,,,,100,,
TRIANG LOCAL COUNCIL,KAMPONG TRIANG UTARA DALAM WARD,TURNOUT (%),,,,90,,
TRIANG LOCAL COUNCIL,KAMPONG TRIANG UTARA WARD,ALLIANCE - MCA,ONG CHONG LIM,,,54,WON,
TRIANG LOCAL COUNCIL,KAMPONG TRIANG UTARA WARD,SF,CHEW TECK YAM,,,40,LOST,
TRIANG LOCAL COUNCIL,KAMPONG TRIANG UTARA WARD,REJECTED BALLOT PAPERS,,,,4,,
TRIANG LOCAL COUNCIL,KAMPONG TRIANG UTARA WARD,TOTAL BALLOTS ISSUED,,,,98,,
TRIANG LOCAL COUNCIL,KAMPONG TRIANG UTARA WARD,TOTAL ELECTORATE,,,,105,,
TRIANG LOCAL COUNCIL,KAMPONG TRIANG UTARA WARD,TURNOUT (%),,,,93.3,,
TRIANG LOCAL COUNCIL,KAMPONG TRIANG SELATAN WARD,ALLIANCE - MCA,TAN KOH,,,68,WON,
TRIANG LOCAL COUNCIL,KAMPONG TRIANG SELATAN WARD,SF,TAN SER ENG,,,35,LOST,
TRIANG LOCAL COUNCIL,KAMPONG TRIANG SELATAN WARD,REJECTED BALLOT PAPERS,,,,2,,
TRIANG LOCAL COUNCIL,KAMPONG TRIANG SELATAN WARD,TOTAL BALLOTS ISSUED,,,,105,,
TRIANG LOCAL COUNCIL,KAMPONG TRIANG SELATAN WARD,TOTAL ELECTORATE,,,,110,,
TRIANG LOCAL COUNCIL,KAMPONG TRIANG SELATAN WARD,TURNOUT (%),,,,95.5,,
TRIANG LOCAL COUNCIL,KAMPONG TRIANG SELATAN DALAM WARD,ALLIANCE - MCA,YAP TOH BEE,,,63,WON,
TRIANG LOCAL COUNCIL,KAMPONG TRIANG SELATAN DALAM WARD,SF,GAN CHIN ING,,,50,LOST,
TRIANG LOCAL COUNCIL,KAMPONG TRIANG SELATAN DALAM WARD,REJECTED BALLOT PAPERS,,,,3,,
TRIANG LOCAL COUNCIL,KAMPONG TRIANG SELATAN DALAM WARD,TOTAL BALLOTS ISSUED,,,,116,,
TRIANG LOCAL COUNCIL,KAMPONG TRIANG SELATAN DALAM WARD,TOTAL ELECTORATE,,,,125,,
TRIANG LOCAL COUNCIL,KAMPONG TRIANG SELATAN DALAM WARD,TURNOUT (%),,,,92.8,,
TRIANG LOCAL COUNCIL,KAMPONG TRIANG SELATAN LUAR WARD,ALLIANCE - MCA,GOH CHEW YIH,,,84,WON,
TRIANG LOCAL COUNCIL,KAMPONG TRIANG SELATAN LUAR WARD,SF,WONG LOY,,,39,LOST,
TRIANG LOCAL COUNCIL,KAMPONG TRIANG SELATAN LUAR WARD,REJECTED BALLOT PAPERS,,,,4,,
TRIANG LOCAL COUNCIL,KAMPONG TRIANG SELATAN LUAR WARD,TOTAL BALLOTS ISSUED,,,,127,,
TRIANG LOCAL COUNCIL,KAMPONG TRIANG SELATAN LUAR WARD,TOTAL ELECTORATE,,,,134,,
TRIANG LOCAL COUNCIL,KAMPONG TRIANG SELATAN LUAR WARD,TURNOUT (%),,,,94.8,,
TRIANG LOCAL COUNCIL,BANDAR TRIANG SELATAN WARD,ALLIANCE - MCA,HO KWONG CHEE,,,94,WON,
TRIANG LOCAL COUNCIL,BANDAR TRIANG SELATAN WARD,SF,LIM KAY HEAN,,,30,LOST,
TRIANG LOCAL COUNCIL,BANDAR TRIANG SELATAN WARD,REJECTED BALLOT PAPERS,,,,0,,
TRIANG LOCAL COUNCIL,BANDAR TRIANG SELATAN WARD,TOTAL BALLOTS ISSUED,,,,124,,
TRIANG LOCAL COUNCIL,BANDAR TRIANG SELATAN WARD,TOTAL ELECTORATE,,,,147,,
TRIANG LOCAL COUNCIL,BANDAR TRIANG SELATAN WARD,TURNOUT (%),,,,84.4,,
CHENOR LOCAL COUNCIL,CHENOR UTARA WARD,ALLIANCE - UMNO,ABU BAKAR BIN TEH,MALE,,,WON,Y
CHENOR LOCAL COUNCIL,CHENOR UTARA WARD,ALLIANCE - UMNO,SALEHUDDIN BIN AWANG PEKAN,MALE,,,WON,Y
CHENOR LOCAL COUNCIL,CHENOR UTARA WARD,ALLIANCE - UMNO,ABDUL RAZAK BIN LONG,MALE,,,WON,Y
CHENOR LOCAL COUNCIL,CHENOR TENGAH WARD,ALLIANCE - UMNO,ISMAIL BIN MD. SIDEK,MALE,,,WON,Y
CHENOR LOCAL COUNCIL,CHENOR TENGAH WARD,ALLIANCE - UMNO,MAT ALI BIN ISMAIL,MALE,,,WON,Y
CHENOR LOCAL COUNCIL,CHENOR TENGAH WARD,ALLIANCE - MCA,TAN SEK KONG,,,,WON,Y
CHENOR LOCAL COUNCIL,CHENOR SELATAN WARD,ALLIANCE - MCA,WU YUN SENG,,,,WON,Y
CHENOR LOCAL COUNCIL,CHENOR SELATAN WARD,ALLIANCE - UMNO,MAHMOOD BIN MAT TAIB,MALE,,,WON,Y
CHENOR LOCAL COUNCIL,CHENOR SELATAN WARD,ALLIANCE - UMNO,HARUN BIN HUSIN,MALE,,,WON,Y
KERAYONG LOCAL COUNCIL,KERAYONG BARAT WARD,ALLIANCE - MCA,CHONG CHAN,,,,WON,Y
KERAYONG LOCAL COUNCIL,KERAYONG BARAT TENGAH WARD,ALLIANCE - MCA,SOH THI ENG,,,,WON,Y
KERAYONG LOCAL COUNCIL,KERAYONG UTARA WARD,ALLIANCE - MCA,LEONG CHEE,,,,WON,Y
KERAYONG LOCAL COUNCIL,KERAYONG UTARA TENGAH WARD,ALLIANCE - MCA,TEO LEE KIT,,,,WON,Y
KERAYONG LOCAL COUNCIL,KERAYONG TENGAH WARD,ALLIANCE - MCA,SOH KIM ENG,,,,WON,Y
KERAYONG LOCAL COUNCIL,KERAYONG TIMOR TENGAH WARD,ALLIANCE - MCA,SOH KIM THAN,,,,WON,Y
KERAYONG LOCAL COUNCIL,KERAYONG SELATAN TENGAH WARD,ALLIANCE - MCA,PUAH KUAN YONG,,,,WON,Y
KERAYONG LOCAL COUNCIL,KERAYONG SELATAN WARD,ALLIANCE - MCA,SOH TECK YEOK,,,,WON,Y
KERAYONG LOCAL COUNCIL,KERAYONG TIMOR WARD,ALLIANCE - MCA,CHONG ENG WAH,,,,WON,Y
MENGKUANG LOCAL COUNCIL,BANDAR MENGKUANG UTARA WARD,ALLIANCE - MCA,WAI HAIN,,,,WON,Y
MENGKUANG LOCAL COUNCIL,BANDAR MENGKUANG BARAT UTARA WARD,SF,YAP CHONG MENG,,,11,LOST,
MENGKUANG LOCAL COUNCIL,BANDAR MENGKUANG BARAT UTARA WARD,ALLIANCE - MCA,LIM BOON,,,18,WON,
MENGKUANG LOCAL COUNCIL,BANDAR MENGKUANG BARAT UTARA WARD,REJECTED BALLOT PAPERS,,,,0,,
MENGKUANG LOCAL COUNCIL,BANDAR MENGKUANG BARAT UTARA WARD,TOTAL BALLOTS ISSUED,,,,29,,
MENGKUANG LOCAL COUNCIL,BANDAR MENGKUANG BARAT UTARA WARD,TOTAL ELECTORATE,,,,40,,
MENGKUANG LOCAL COUNCIL,BANDAR MENGKUANG BARAT UTARA WARD,TURNOUT (%),,,,72.5,,
MENGKUANG LOCAL COUNCIL,BANDAR MENGKUANG BARAT SELATAN WARD,SF,TANG TENG YEW,,,7,LOST,
MENGKUANG LOCAL COUNCIL,BANDAR MENGKUANG BARAT SELATAN WARD,ALLIANCE - MCA,GAN THANG,,,30,WON,
MENGKUANG LOCAL COUNCIL,BANDAR MENGKUANG BARAT SELATAN WARD,REJECTED BALLOT PAPERS,,,,3,,
MENGKUANG LOCAL COUNCIL,BANDAR MENGKUANG BARAT SELATAN WARD,TOTAL BALLOTS ISSUED,,,,40,,
MENGKUANG LOCAL COUNCIL,BANDAR MENGKUANG BARAT SELATAN WARD,TOTAL ELECTORATE,,,,46,,
MENGKUANG LOCAL COUNCIL,BANDAR MENGKUANG BARAT SELATAN WARD,TURNOUT (%),,,,87,,
MENGKUANG LOCAL COUNCIL,BANDAR MENGKUANG TENGAH WARD,ALLIANCE - MCA,LEE CHENG SWEE,,,,WON,Y
MENGKUANG LOCAL COUNCIL,KAMPONG MENGKUANG UTARA WARD,ALLIANCE - MCA,LEE WAH,,,22,WON,
MENGKUANG LOCAL COUNCIL,KAMPONG MENGKUANG UTARA WARD,SF,LIM YANG SANG,,,15,LOST,
MENGKUANG LOCAL COUNCIL,KAMPONG MENGKUANG UTARA WARD,REJECTED BALLOT PAPERS,,,,0,,
MENGKUANG LOCAL COUNCIL,KAMPONG MENGKUANG UTARA WARD,TOTAL BALLOTS ISSUED,,,,37,,
MENGKUANG LOCAL COUNCIL,KAMPONG MENGKUANG UTARA WARD,TOTAL ELECTORATE,,,,44,,
MENGKUANG LOCAL COUNCIL,KAMPONG MENGKUANG UTARA WARD,TURNOUT (%),,,,84.1,,
MENGKUANG LOCAL COUNCIL,KAMPONG MENGKUANG BARAT WARD,ALLIANCE - MCA,YAP KUI,,,21,WON,
MENGKUANG LOCAL COUNCIL,KAMPONG MENGKUANG BARAT WARD,SF,TANG ENG LOK,,,20,LOST,
MENGKUANG LOCAL COUNCIL,KAMPONG MENGKUANG BARAT WARD,REJECTED BALLOT PAPERS,,,,1,,
MENGKUANG LOCAL COUNCIL,KAMPONG MENGKUANG BARAT WARD,TOTAL BALLOTS ISSUED,,,,42,,
MENGKUANG LOCAL COUNCIL,KAMPONG MENGKUANG BARAT WARD,TOTAL ELECTORATE,,,,48,,
MENGKUANG LOCAL COUNCIL,KAMPONG MENGKUANG BARAT WARD,TURNOUT (%),,,,87.5,,
MENGKUANG LOCAL COUNCIL,KAMPONG MENGKUANG TENGAH WARD,ALLIANCE - MCA,GAN KIM ENG,,,21,WON,
MENGKUANG LOCAL COUNCIL,KAMPONG MENGKUANG TENGAH WARD,SF,LAW MENG YEO,,,15,LOST,
MENGKUANG LOCAL COUNCIL,KAMPONG MENGKUANG TENGAH WARD,REJECTED BALLOT PAPERS,,,,0,,
MENGKUANG LOCAL COUNCIL,KAMPONG MENGKUANG TENGAH WARD,TOTAL BALLOTS ISSUED,,,,36,,
MENGKUANG LOCAL COUNCIL,KAMPONG MENGKUANG TENGAH WARD,TOTAL ELECTORATE,,,,47,,
MENGKUANG LOCAL COUNCIL,KAMPONG MENGKUANG TENGAH WARD,TURNOUT (%),,,,76.6,,
MENGKUANG LOCAL COUNCIL,KAMPONG MENGKUANG SELATAN WARD,SF,WONG KAI,,,18,WON,
MENGKUANG LOCAL COUNCIL,KAMPONG MENGKUANG SELATAN WARD,ALLIANCE - MCA,LEE KIM LIONG,,,15,LOST,
MENGKUANG LOCAL COUNCIL,KAMPONG MENGKUANG SELATAN WARD,REJECTED BALLOT PAPERS,,,,1,,
MENGKUANG LOCAL COUNCIL,KAMPONG MENGKUANG SELATAN WARD,TOTAL BALLOTS ISSUED,,,,34,,
MENGKUANG LOCAL COUNCIL,KAMPONG MENGKUANG SELATAN WARD,TOTAL ELECTORATE,,,,38,,
MENGKUANG LOCAL COUNCIL,KAMPONG MENGKUANG SELATAN WARD,TURNOUT (%),,,,89.5,,
MENGKUANG LOCAL COUNCIL,KAMPONG MENGKUANG TIMOR WARD,SF,HON BOH QUN,,,14,LOST,
MENGKUANG LOCAL COUNCIL,KAMPONG MENGKUANG TIMOR WARD,ALLIANCE - MCA,LEONG SENG WONG,,,28,WON,
MENGKUANG LOCAL COUNCIL,KAMPONG MENGKUANG TIMOR WARD,REJECTED BALLOT PAPERS,,,,1,,
MENGKUANG LOCAL COUNCIL,KAMPONG MENGKUANG TIMOR WARD,TOTAL BALLOTS ISSUED,,,,43,,
MENGKUANG LOCAL COUNCIL,KAMPONG MENGKUANG TIMOR WARD,TOTAL ELECTORATE,,,,50,,
MENGKUANG LOCAL COUNCIL,KAMPONG MENGKUANG TIMOR WARD,TURNOUT (%),,,,86,,
KEMAYAN LOCAL COUNCIL,KEMAYAN BARAT WARD,ALLIANCE - MCA,LAM SEK GAN,,,,WON,Y
KEMAYAN LOCAL COUNCIL,KEMAYAN UTARA WARD,ALLIANCE - MCA,TEW TONG TEE,,,,WON,Y
KEMAYAN LOCAL COUNCIL,KEMAYAN TIMOR WARD,ALLIANCE - MCA,FOONG KEEN,,,,WON,Y
KEMAYAN LOCAL COUNCIL,KEMAYAN BARAT LUAR WARD,ALLIANCE - MCA,HAI KIEW,,,,WON,Y
KEMAYAN LOCAL COUNCIL,KEMAYAN BARAT DALAM WARD,ALLIANCE - MCA,GAN SAY CHIT,,,,WON,Y
KEMAYAN LOCAL COUNCIL,KEMAYAN TENGAH WARD,ALLIANCE - MCA,CHEE KOO SENG,,,,WON,Y
KEMAYAN LOCAL COUNCIL,KEMAYAN TIMOR DALAM WARD,ALLIANCE - MCA,LEE BOON CHOO,,,,WON,Y
KEMAYAN LOCAL COUNCIL,KEMAYAN TIMOR LUAR WARD,ALLIANCE - MCA,WAI CHEE,,,,WON,Y
KEMAYAN LOCAL COUNCIL,KEMAYAN SELATAN WARD,ALLIANCE - MCA,LOKE KAM,,,,WON,Y
BESERAH LOCAL COUNCIL,KAMPONG BESERAH UTARA WARD,SF,A. GHANI BIN MOHAMED,MALE,,175,WON,
BESERAH LOCAL COUNCIL,KAMPONG BESERAH UTARA WARD,SF,W. ISMAIL BIN HJ. W. EMBONG,MALE,,180,WON,
BESERAH LOCAL COUNCIL,KAMPONG BESERAH UTARA WARD,ALLIANCE - UMNO,A. RAHMAN BIN AWANG,MALE,,153,LOST,
BESERAH LOCAL COUNCIL,KAMPONG BESERAH UTARA WARD,PMIP,ABDULLAH BIN IBRAHIM,MALE,,170,WON,
BESERAH LOCAL COUNCIL,KAMPONG BESERAH UTARA WARD,ALLIANCE - UMNO,BIDIN BIN HJ. M. HASSAN,MALE,,154,WON,
BESERAH LOCAL COUNCIL,KAMPONG BESERAH UTARA WARD,ALLIANCE - UMNO,IBRAHIM BIN ISMAIL,MALE,,149,LOST,
BESERAH LOCAL COUNCIL,KAMPONG BESERAH UTARA WARD,ALLIANCE - UMNO,M. ALI BIN MOKAH,MALE,,142,LOST,
BESERAH LOCAL COUNCIL,KAMPONG BESERAH UTARA WARD,REJECTED BALLOT PAPERS,,,,38,,
BESERAH LOCAL COUNCIL,KAMPONG BESERAH UTARA WARD,TOTAL BALLOTS ISSUED,,,,,,
BESERAH LOCAL COUNCIL,KAMPONG BESERAH UTARA WARD,TOTAL ELECTORATE,,,,499,,
BESERAH LOCAL COUNCIL,KAMPONG BESERAH UTARA WARD,TURNOUT (%),,,,81.6,,
BESERAH LOCAL COUNCIL,KAMPONG BESERAH TENGAH WARD,ALLIANCE - UMNO,HUSIN BIN MOHAMAD,MALE,,264,WON,
BESERAH LOCAL COUNCIL,KAMPONG BESERAH TENGAH WARD,ALLIANCE - UMNO,MOHAMED BIN HJ. HAMID,MALE,,272,WON,
BESERAH LOCAL COUNCIL,KAMPONG BESERAH TENGAH WARD,ALLIANCE - UMNO,ABAS BIN HJ. IBRAHIM,MALE,,271,WON,
BESERAH LOCAL COUNCIL,KAMPONG BESERAH TENGAH WARD,ALLIANCE - UMNO,SULAIMAN BIN SETAPA,MALE,,272,WON,
BESERAH LOCAL COUNCIL,KAMPONG BESERAH TENGAH WARD,SF,SALLEH BIN HJ. AHMAD,MALE,,88,LOST,
BESERAH LOCAL COUNCIL,KAMPONG BESERAH TENGAH WARD,REJECTED BALLOT PAPERS,,,,24,,
BESERAH LOCAL COUNCIL,KAMPONG BESERAH TENGAH WARD,TOTAL BALLOTS ISSUED,,,,,,
BESERAH LOCAL COUNCIL,KAMPONG BESERAH TENGAH WARD,TOTAL ELECTORATE,,,,485,,
BESERAH LOCAL COUNCIL,KAMPONG BESERAH TENGAH WARD,TURNOUT (%),,,,79.6,,
BESERAH LOCAL COUNCIL,KAMPONG BESERAH SELATAN WARD,ALLIANCE - UMNO,OSMAN BIN MAT DIAH,MALE,,,WON,Y
BESERAH LOCAL COUNCIL,KAMPONG BESERAH SELATAN WARD,ALLIANCE - UMNO,JUSOH BIN HJ. A. BAKAR,MALE,,,WON,Y
BESERAH LOCAL COUNCIL,KAMPONG BESERAH SELATAN WARD,ALLIANCE - UMNO,ALI BIN MOHAMAD NOR,MALE,,,WON,Y
BESERAH LOCAL COUNCIL,KAMPONG BESERAH SELATAN WARD,ALLIANCE - UMNO,HJ. ISMAIL BIN SIABIT,MALE,,,WON,Y
TANJONG LUMPUR LOCAL COUNCIL,TANJONG LUMPUR UTARA WARD,ALLIANCE - UMNO,AB. RAHMAN BIN HAJI ALI,MALE,,,WON,Y
TANJONG LUMPUR LOCAL COUNCIL,TANJONG LUMPUR UTARA WARD,ALLIANCE - UMNO,DOLLAH BIN SULONG,MALE,,,WON,Y
TANJONG LUMPUR LOCAL COUNCIL,TANJONG LUMPUR UTARA WARD,ALLIANCE - UMNO,MUDA BIN OSMAN,MALE,,,WON,Y
TANJONG LUMPUR LOCAL COUNCIL,TANJONG LUMPUR TENGAH WARD,ALLIANCE - UMNO,HAJI WOK BIN MERAH,MALE,,,WON,Y
TANJONG LUMPUR LOCAL COUNCIL,TANJONG LUMPUR TENGAH WARD,ALLIANCE - UMNO,MD. SALLEH BIN ISMAIL,MALE,,,WON,Y
TANJONG LUMPUR LOCAL COUNCIL,TANJONG LUMPUR TENGAH WARD,ALLIANCE - UMNO,ABU BAKAR BIN SAID,MALE,,,WON,Y
TANJONG LUMPUR LOCAL COUNCIL,TANJONG LUMPUR SELATAN WARD,ALLIANCE - MCA,LIM THEN CHOR,,,,WON,Y
TANJONG LUMPUR LOCAL COUNCIL,TANJONG LUMPUR SELATAN WARD,ALLIANCE - UMNO,AWANG BIN BELOT,MALE,,,WON,Y
TANJONG LUMPUR LOCAL COUNCIL,TANJONG LUMPUR SELATAN WARD,ALLIANCE - UMNO,OSMAN BIN TAHIR,MALE,,,WON,Y
GAMBANG LOCAL COUNCIL,GAMBANG UTARA WARD,ALLIANCE - MCA,LOO SWEE MOK @ LOO SWEE MOOK,,,,WON,Y
GAMBANG LOCAL COUNCIL,GAMBANG UTARA WARD,ALLIANCE - MCA,LOW TUNG FATT @ LOW TONG FATT,,,,WON,Y
GAMBANG LOCAL COUNCIL,GAMBANG UTARA WARD,ALLIANCE - MCA,LAI SANG @ LAI WA,,,,WON,Y
GAMBANG LOCAL COUNCIL,GAMBANG SELATAN WARD,ALLIANCE - MCA,CHAI SWEE CHONG,,,,WON,Y
GAMBANG LOCAL COUNCIL,GAMBANG SELATAN WARD,ALLIANCE - MCA,HANG WAI KEE @ YIANG WAI KEE,,,,WON,Y
GAMBANG LOCAL COUNCIL,GAMBANG SELATAN WARD,ALLIANCE - MCA,CHEONG HON,,,,WON,Y
GAMBANG LOCAL COUNCIL,GAMBANG TIMOR WARD,ALLIANCE - MCA,CHANG SING CHOY,,,,WON,Y
GAMBANG LOCAL COUNCIL,GAMBANG TIMOR WARD,ALLIANCE - MCA,KAN KOK WOO,,,,WON,Y
GAMBANG LOCAL COUNCIL,GAMBANG TIMOR WARD,ALLIANCE - MCA,LEONG KIM WING,,,,WON,Y
KUALA PAHANG LOCAL COUNCIL,KUALA PAHANG UTARA WARD,ALLIANCE - UMNO,S ESAH BT S IDRUS,FEMALE,,,WON,Y
KUALA PAHANG LOCAL COUNCIL,KUALA PAHANG UTARA WARD,ALLIANCE - UMNO,MUDA B MOHAMAD,MALE,,,WON,Y
KUALA PAHANG LOCAL COUNCIL,KUALA PAHANG UTARA WARD,ALLIANCE - MCA,WONG POOK HING,,,,WON,Y
KUALA PAHANG LOCAL COUNCIL,KUALA PAHANG BARAT WARD,ALLIANCE - UMNO,M. YUNUS B A. WAHAB,MALE,,,WON,Y
KUALA PAHANG LOCAL COUNCIL,KUALA PAHANG BARAT WARD,ALLIANCE - UMNO,MOHAMMED B M TAIB,MALE,,,WON,Y
KUALA PAHANG LOCAL COUNCIL,KUALA PAHANG BARAT WARD,ALLIANCE - UMNO,MUSA B ABAS,MALE,,,WON,Y
KUALA PAHANG LOCAL COUNCIL,KUALA PAHANG TIMOR WARD,ALLIANCE - MCA,YEO HOCK SENG,,,,WON,Y
KUALA PAHANG LOCAL COUNCIL,KUALA PAHANG TIMOR WARD,ALLIANCE - UMNO,RANI B MOHAMAD,MALE,,,WON,Y
KUALA PAHANG LOCAL COUNCIL,KUALA PAHANG TIMOR WARD,ALLIANCE - MCA,TONG TAI,,,,WON,Y
